method,p,n,ratio,trial,std,lower,upper,coverage,error,width
PPI,50,10,0.2,4,5.0,,,0,,
PPI,50,10,0.2,5,5.0,-0.3667628091380966,-0.3667613592556748,0,0.4155474807911329,1.449882421789006e-06
PPI,50,10,0.2,6,5.0,0.637491840092615,0.6374918400926225,0,0.5887064434983715,7.549516567451064e-15
PPI,50,10,0.2,7,5.0,-0.16066719725971393,-0.13151741269843006,0,0.1948777015733192,0.029149784561283865
PPI,50,10,0.2,8,5.0,-0.40465290880272364,0.4811739496917411,1,0.010524876149738481,0.8858268584944647
PPI,50,10,0.2,9,5.0,,,0,,
PPI,50,10,0.2,10,5.0,-0.7054141466875036,0.6291874400247149,1,0.08689874992564153,1.3346015867122185
PPI,50,10,0.2,11,5.0,0.015578725972233053,0.1306380761430869,1,0.02432300446341277,0.11505935017085384
PPI,50,10,0.2,12,5.0,-0.417808877040649,-0.41780887704063757,0,0.4665942736348905,1.1435297153639112e-14
PPI,50,10,0.2,13,5.0,-0.4814047955542259,0.08570733519527285,1,0.24663412677372373,0.5671121307494987
PPI,50,10,0.2,14,5.0,-0.647868483111739,-0.6478671363389021,0,0.6966532063195677,1.3467728368077303e-06
PPI,50,10,0.2,15,5.0,,,0,,
PPI,50,10,0.2,16,5.0,0.012615228482655536,0.06325960598777329,1,0.010847979359032797,0.05064437750511776
PPI,50,10,0.2,17,5.0,-0.20958618572305282,-0.08966222100230603,0,0.19840959995692664,0.11992396472074679
PPI,50,10,0.2,18,5.0,-0.8451405272652549,-0.2854393531499758,0,0.6140753368018625,0.5597011741152791
PPI,50,10,0.2,19,5.0,-0.04173721362433594,0.30373425556634326,1,0.08221312437675646,0.34547146919067917
PPI,50,10,0.2,20,5.0,0.34263595685948434,0.821589472560375,0,0.5333273181156825,0.4789535157008906
PPI,50,10,0.2,21,5.0,0.29777105700738277,0.2977730215771975,0,0.2489866426980429,1.964569814716377e-06
PPI,50,10,0.2,22,5.0,-0.768587058169481,0.45763224440711026,1,0.2042628034754326,1.2262193025765913
PPI,50,10,0.2,23,5.0,0.47689001360766803,0.4848919675765362,0,0.4321055939978549,0.008001953968868158
PPI,50,10,0.2,24,5.0,0.5167425655342315,0.6569044359850515,0,0.5380381041653943,0.14016187045082007
PPI,50,10,0.2,25,5.0,-0.031716795821990384,0.7180588679448591,1,0.29438563946718715,0.7497756637668495
PPI,50,10,0.2,26,5.0,-6.9855353942169085,6.165629380607937,1,0.45873840339873284,13.151164774824846
PPI,50,10,0.2,27,5.0,-0.6694738754209344,-0.6694707265280591,0,0.7182576975687439,3.1488928753375944e-06
PPI,50,10,0.2,28,5.0,0.3426349574705527,0.9573464016728466,0,0.6012052829774525,0.6147114442022938
PPI,50,10,0.2,29,5.0,-0.5144312653911464,0.18301247327883852,1,0.21449479265040114,0.6974437386699849
PPI,20,10,0.5,0,5.0,-0.9006124555511721,-0.9006124555511681,0,0.9493978521454173,3.9968028886505635e-15
PPI,20,10,0.5,1,5.0,-1.4332683806679052,-1.433268380667902,0,1.482053777262151,3.1086244689504383e-15
PPI,20,10,0.5,2,5.0,1.4830706666022326,1.4830706666022406,0,1.4342852700079893,7.993605777301127e-15
PPI,20,10,0.5,3,5.0,1.076137689957689,1.1313696251006065,0,1.0549682609349005,0.055231935142917354
PPI,20,10,0.5,4,5.0,-0.36913698155804914,-0.3274304023644829,0,0.3970690885555132,0.04170657919356624
PPI,20,10,0.5,5,5.0,,,0,,
PPI,20,10,0.5,6,5.0,,,0,,
PPI,20,10,0.5,7,5.0,-0.5525181468669094,-0.5446831263774028,0,0.5973860332164033,0.007835020489506572
PPI,20,10,0.5,8,5.0,0.17021944628047922,0.17022229669080083,0,0.12143547489139281,2.8504103216087096e-06
PPI,20,10,0.5,9,5.0,1.7285656447240285,1.7373064700667706,0,1.6841506608011523,0.00874082534274212
PPI,20,10,0.5,10,5.0,-1.4909093542079896,-1.4823089299495067,0,1.5353945386729955,0.008600424258482953
PPI,20,10,0.5,11,5.0,0.3378520743876446,0.4978568500931277,0,0.36906906564613895,0.1600047757054831
PPI,20,10,0.5,12,5.0,1.193456299436108,1.2513897387771349,0,1.1736376225123741,0.057933439341026904
PPI,20,10,0.5,13,5.0,,,0,,
PPI,20,10,0.5,14,5.0,1.4024349804284304,1.4024369483994987,0,1.3536505678197173,1.967971068328467e-06
PPI,20,10,0.5,15,5.0,-1.9591748638903077,-1.9582695297093244,0,2.007507593394063,0.0009053341809832638
PPI,20,10,0.5,16,5.0,-0.00403954350865333,0.002119615148963445,0,0.049745360774092154,0.006159158657616775
PPI,20,10,0.5,17,5.0,-1.0177928293352243,-1.0113022960376472,0,1.063332959280683,0.006490533297577095
PPI,20,10,0.5,18,5.0,0.515872946932138,0.5161810562779291,0,0.4672416050107864,0.0003081093457910633
PPI,20,10,0.5,19,5.0,0.6508992886138567,1.0177869842490659,0,0.7855577398372141,0.3668876956352092
PPI,20,10,0.5,20,5.0,-0.17903124293989908,-0.1783629931709333,0,0.2274825146496634,0.0006682497689657896
PPI,20,10,0.5,21,5.0,,,0,,
PPI,20,10,0.5,22,5.0,-1.1571679923688207,-1.1571679923688136,0,1.2059533889630645,7.105427357601002e-15
PPI,20,10,0.5,23,5.0,-0.4828741930292482,-0.45669946909347586,0,0.5185722276556093,0.02617472393577236
PPI,20,10,0.5,24,5.0,-0.31296831123932384,-0.31296831123932173,0,0.36175370783356997,2.1094237467877974e-15
PPI,20,10,0.5,25,5.0,-1.3170627292510437,-1.1383289358141149,0,1.2764812291268266,0.17873379343692886
PPI,20,10,0.5,26,5.0,-0.425153288059632,-0.41725795153681927,0,0.4699910163924728,0.007895336522812713
PPI,20,10,0.5,27,5.0,,,0,,
PPI,20,10,0.5,28,5.0,,,0,,
PPI,20,10,0.5,29,5.0,-1.2617066962354155,-1.2234915128193091,0,1.2913845011216096,0.03821518341610641
PPI,12,10,0.8,0,5.0,-5.292664459601602,-5.290289747004885,0,5.340262499897491,0.0023747125967172877
PPI,12,10,0.8,1,5.0,,,0,,
PPI,12,10,0.8,2,5.0,-0.2933063325509032,-0.29330633255089855,0,0.34209172914514807,4.6629367034256575e-15
PPI,12,10,0.8,3,5.0,1.9081270915932969,1.957308179875655,0,1.8839322391402287,0.04918108828235823
PPI,12,10,0.8,4,5.0,3.406360807733465,3.40683636254921,0,3.35781318854709,0.00047555481574512726
PPI,12,10,0.8,5,5.0,17.1611468354916,17.161165622822296,0,17.1123708325627,1.8787330695602122e-05
PPI,12,10,0.8,6,5.0,-2.800199382314577,-2.8001989549541233,0,2.8489845652285974,4.2736045369196063e-07
PPI,12,10,0.8,7,5.0,,,0,,
PPI,12,10,0.8,8,5.0,-3.9513718086904794,-3.951267265691644,0,4.000104933785309,0.00010454299883555507
PPI,12,10,0.8,9,5.0,-7.59626016987128,-7.596212585391339,0,7.645021774225556,4.758447994035464e-05
PPI,12,10,0.8,10,5.0,-4.792229077208561,-4.792219757544369,0,4.841009813970712,9.319664192375399e-06
PPI,12,10,0.8,11,5.0,-3.0738079874050435,-3.0724197098065025,0,3.1218992452000203,0.0013882775985409879
PPI,12,10,0.8,12,5.0,-0.07142418785547949,0.005230786091180037,0,0.08188209747639694,0.07665497394665953
PPI,12,10,0.8,13,5.0,-5.5620661093663255,-5.561853382854597,0,5.610745142704708,0.00021272651172843382
PPI,12,10,0.8,14,5.0,,,0,,
PPI,12,10,0.8,15,5.0,1.5434176520166536,1.549222832426006,0,1.4975348456270825,0.005805180409352406
PPI,12,10,0.8,16,5.0,1.1854357887735063,1.1858066507100873,0,1.1368358231475495,0.00037086193658097955
PPI,12,10,0.8,17,5.0,,,0,,
PPI,12,10,0.8,18,5.0,,,0,,
PPI,12,10,0.8,19,5.0,2.6072444126168612,2.6076882871646143,0,2.5586809532964905,0.0004438745477530759
PPI,12,10,0.8,20,5.0,,,0,,
PPI,12,10,0.8,21,5.0,-2.3406381143147965,-2.340636537369583,0,2.389422722436437,1.5769452135216966e-06
PPI,12,10,0.8,22,5.0,-0.6496281193045685,-0.6257373037397442,0,0.6864681081164036,0.023890815564824308
PPI,12,10,0.8,23,5.0,-1.0662671900892842,-1.0620596876111237,0,1.1129488354444512,0.004207502478160485
PPI,12,10,0.8,24,5.0,9.122452211628245,9.122576474445394,0,9.073728946442571,0.00012426281714894571
PPI,12,10,0.8,25,5.0,1.020934666315423,1.0252183428257895,0,0.9742911079763591,0.00428367651036643
PPI,12,10,0.8,26,5.0,-1.3816305323103386,-1.3810600738110488,0,1.430130699654941,0.0005704584992898276
PPI,12,10,0.8,27,5.0,1.2076872528187519,1.2163795374595805,0,1.163247998544919,0.008692284640828607
PPI,12,10,0.8,28,5.0,3.4434781261111698,3.443542284503882,0,3.3947248087132786,6.415839271234347e-05
PPI,12,10,0.8,29,5.0,-0.38471789921232663,-0.3844413570977671,0,0.43336502474929406,0.00027654211455951927
PPI,10,10,1.0,0,5.0,39.261575537783585,39.26157615922904,0,39.21279045191206,6.214454515429679e-07
Classical,10,10,1.0,0,5.0,39.26157577017373,39.26157577017502,0,39.21279037358013,1.2931877790833823e-12
PPI,10,10,1.0,1,5.0,195.25836395305598,195.25836395417699,0,195.20957855702224,1.1210090633539949e-09
Classical,10,10,1.0,1,5.0,195.2583639520487,195.25836395207492,0,195.20957855546757,2.6204816094832495e-11
PPI,10,10,1.0,2,5.0,1.4516247998610026,1.4516247998611838,0,1.4028394032668459,1.8118839761882555e-13
Classical,10,10,1.0,2,5.0,1.451624799860994,1.4516247998611924,0,1.4028394032668459,1.98507876802978e-13
PPI,10,10,1.0,3,5.0,-1.7402186727058964,-1.7395784548735262,0,1.7886839603839586,0.0006402178323701158
Classical,10,10,1.0,3,5.0,-1.7396648037587326,-1.7396648037586775,0,1.7884502003529523,5.5067062021407764e-14
PPI,10,10,1.0,4,5.0,-6.5212006471302635,-6.521181756071102,0,6.56997659819493,1.8891059161418866e-05
Classical,10,10,1.0,4,5.0,-6.521191589613378,-6.521191589613294,0,6.569976986207583,8.348877145181177e-14
PPI,10,10,1.0,5,5.0,-3.662779689020323,-3.66277968902026,0,3.711565085614539,6.306066779870889e-14
Classical,10,10,1.0,5,5.0,-3.6627796890203226,-3.6627796890202604,0,3.711565085614539,6.217248937900877e-14
PPI,10,10,1.0,6,5.0,8.958762340942078,8.958781167275687,0,8.909986357514635,1.88263336085015e-05
Classical,10,10,1.0,6,5.0,8.958761562729842,8.958761562729967,0,8.909976166135657,1.2434497875801753e-13
PPI,10,10,1.0,7,5.0,-2.6423443942448874,-2.641621725099155,0,2.6907684562662686,0.0007226691457322687
Classical,10,10,1.0,7,5.0,-2.6416710342961465,-2.641671034296117,0,2.690456430890379,2.930988785010413e-14
PPI,10,10,1.0,8,5.0,4.223425026638509,4.22342502663855,0,4.1746396300442825,4.085620730620576e-14
Classical,10,10,1.0,8,5.0,4.22342502663851,4.223425026638549,0,4.1746396300442825,3.907985046680551e-14
PPI,10,10,1.0,9,5.0,2.113949249504884,2.1160971977314,0,2.066237827023895,0.0021479482265158722
Classical,10,10,1.0,9,5.0,2.114944984170099,2.1149449841701355,0,2.06615958757587,3.6415315207705135e-14
PPI,10,10,1.0,10,5.0,31.494423032205635,31.494423032208527,0,31.445637635612833,2.8919089345436078e-12
Classical,10,10,1.0,10,5.0,31.49442303220559,31.494423032208573,0,31.445637635612833,2.9842794901924208e-12
PPI,10,10,1.0,11,5.0,0.37935498277038654,0.38450251145267483,0,0.3331433505172835,0.005147528682288294
Classical,10,10,1.0,11,5.0,0.38258508239162087,0.38258508239166894,0,0.3337996857973977,4.807265696626928e-14
PPI,10,10,1.0,12,5.0,-6.307068015374504,-6.306517745410573,0,6.355578276986785,0.0005502699639308162
Classical,10,10,1.0,12,5.0,-6.306982858772344,-6.3069828587723284,0,6.355768255366583,1.5987211554602254e-14
PPI,10,10,1.0,13,5.0,0.05161183485290849,0.05237900412517213,0,0.0032100228947931006,0.0007671692722636403
Classical,10,10,1.0,13,5.0,0.051835444232407754,0.05183544423243254,0,0.0030500476381729383,2.478572902475662e-14
PPI,10,10,1.0,14,5.0,-33.17842564520218,-33.17842564520113,0,33.227211041795904,1.0516032489249483e-12
Classical,10,10,1.0,14,5.0,-33.17842564520214,-33.17842564520117,0,33.227211041795904,9.663381206337363e-13
PPI,10,10,1.0,15,5.0,-0.7794781195366643,-0.7791839099400172,0,0.828116411332588,0.00029420959664716584
Classical,10,10,1.0,15,5.0,-0.7791025970306452,-0.7791025970305975,0,0.8278879936248685,4.773959005888173e-14
PPI,10,10,1.0,16,5.0,1.1369934887620814,1.137357609178911,0,1.088390152376249,0.0003641204168296497
Classical,10,10,1.0,16,5.0,1.1376361470651213,1.137636147065144,0,1.0888507504708853,2.2648549702353193e-14
PPI,10,10,1.0,17,5.0,-9.3632888855392,-9.363288885539086,0,9.412074282133391,1.1368683772161603e-13
Classical,10,10,1.0,17,5.0,-9.36328888553919,-9.363288885539097,0,9.412074282133391,9.237055564881302e-14
PPI,10,10,1.0,18,5.0,-1.7764957631666738,-1.7764957631666494,0,1.8252811597609089,2.4424906541753444e-14
Classical,10,10,1.0,18,5.0,-1.7764957631666742,-1.776495763166649,0,1.8252811597609089,2.531308496145357e-14
PPI,10,10,1.0,19,5.0,-11.062211852310206,-11.061947066588822,0,11.110864856043762,0.0002647857213844418
Classical,10,10,1.0,19,5.0,-11.062502449906917,-11.062502449906615,0,11.111287846501014,3.019806626980426e-13
PPI,10,10,1.0,20,5.0,0.1199738234707939,0.11997382347082718,0,0.07118842687656332,3.327893516313907e-14
Classical,10,10,1.0,20,5.0,0.11997382347079476,0.11997382347082632,0,0.07118842687656332,3.1558089474970075e-14
PPI,10,10,1.0,21,5.0,-6.200787040888082,-6.200195726649872,0,6.249276780363224,0.0005913142382105718
Classical,10,10,1.0,21,5.0,-6.200823406922422,-6.200823406922338,0,6.249608803516627,8.348877145181177e-14
PPI,10,10,1.0,22,5.0,1.1238076420282412,1.12380951548482,0,1.0750231821622833,1.8734565787603685e-06
Classical,10,10,1.0,22,5.0,1.1238085475249528,1.123808547524979,0,1.0750231509307187,2.6201263381153694e-14
PPI,10,10,1.0,23,5.0,-62.3912634298274,-62.39126342982534,0,62.440048826420615,2.0605739337042905e-12
Classical,10,10,1.0,23,5.0,-62.391263429827454,-62.39126342982528,0,62.440048826420615,2.1742607714259066e-12
PPI,10,10,1.0,24,5.0,-10.491052130160103,-10.49103078032591,0,10.539826851837255,2.134983419210812e-05
Classical,10,10,1.0,24,5.0,-10.491068834585695,-10.491068834585542,0,10.539854231179866,1.5276668818842154e-13
PPI,10,10,1.0,25,5.0,1.8017817204334277,1.8017817204335334,0,1.7529963238392332,1.056932319443149e-13
Classical,10,10,1.0,25,5.0,1.8017817204334239,1.8017817204335371,0,1.7529963238392332,1.1324274851176597e-13
PPI,10,10,1.0,26,5.0,-34.89962574099759,-34.899625477008,0,34.948411005597045,2.63989591076097e-07
Classical,10,10,1.0,26,5.0,-34.89962563291345,-34.89962563291298,0,34.94841102950746,4.689582056016661e-13
PPI,10,10,1.0,27,5.0,-6.904675267787506,-6.904675267786897,0,6.953460664381448,6.092903959142859e-13
Classical,10,10,1.0,27,5.0,-6.904675267787487,-6.904675267786915,0,6.953460664381448,5.719869022868806e-13
PPI,10,10,1.0,28,5.0,8.609550855931026,8.609550855931094,0,8.560765459336812,6.750155989720952e-14
Classical,10,10,1.0,28,5.0,8.609550855930927,8.609550855931193,0,8.560765459336812,2.6645352591003757e-13
PPI,10,10,1.0,29,5.0,11.113861316236571,11.113882703064155,0,11.065086613056115,2.1386827583569357e-05
Classical,10,10,1.0,29,5.0,11.113865537753217,11.11386553775326,0,11.06508014115899,4.263256414560601e-14
PPI,5,10,2.0,0,5.0,-6.52893821583732,-1.1438095014460128,0,3.8851592552359135,5.385128714391307
Classical,5,10,2.0,0,5.0,-6.390764693239309,-1.281983024044023,0,3.8851592552359135,5.108781669195286
PPI,5,10,2.0,1,5.0,-3.401245237728129,3.9117817162099406,1,0.2064828426466586,7.31302695393807
Classical,5,10,2.0,1,5.0,-3.213605025456234,3.7241415039380446,1,0.20648284264665814,6.937746529394278
PPI,5,10,2.0,2,5.0,-4.852193882933242,0.2546556660743793,1,2.3475545050236786,5.106849549007621
Classical,5,10,2.0,2,5.0,-4.33284045862146,-0.20780220686954065,0,2.319106729339748,4.125038251751919
PPI,5,10,2.0,3,5.0,0.10050541909496413,3.525777719563319,0,1.7643561727348942,3.4252723004683547
Classical,5,10,2.0,3,5.0,0.1883922579644457,3.4378908806938373,0,1.7643561727348942,3.2494986227293916
PPI,5,10,2.0,4,5.0,-0.9345993216505499,1.593794553298206,1,0.2808122192295809,2.528393874948756
Classical,5,10,2.0,4,5.0,-0.8697249042047246,1.5289201358523807,1,0.2808122192295809,2.3986450400571053
PPI,5,10,2.0,5,5.0,-0.06909185933890094,2.933776516862821,1,1.3835569321677128,3.0028683762017216
Classical,5,10,2.0,5,5.0,0.007956791388638695,2.856727866135281,1,1.3835569321677126,2.8487710747466424
PPI,5,10,2.0,6,5.0,-2.8087058428675133,-0.7247237346405415,0,1.8155001853482746,2.083982108226972
Classical,5,10,2.0,6,5.0,-2.7566551875687457,-0.7761123874361449,0,1.8151691840966926,1.9805428001326009
PPI,5,10,2.0,7,5.0,-2.4028401851453935,2.5668073113460643,1,0.03319816650608818,4.969647496491458
Classical,5,10,2.0,7,5.0,-1.9024632152283996,1.6529316604452844,1,0.1735511739858048,3.555394875673684
PPI,5,10,2.0,8,5.0,-0.9789832201976787,6.544990039113747,1,2.734218012863787,7.5239732593114255
Classical,5,10,2.0,8,5.0,-0.7859304735856871,6.351937292501756,1,2.734218012863787,7.137867766087442
PPI,5,10,2.0,9,5.0,-1.3734739803858445,3.887957944322012,1,1.2084565853738365,5.261431924707856
Classical,5,10,2.0,9,5.0,-2.162997971992669,4.723313339783484,1,1.2313722873011603,6.8863113117761525
PPI,5,10,2.0,10,5.0,1.0754008098006778,3.0006488051807927,0,1.989239410896488,1.925247995380115
Classical,5,10,2.0,10,5.0,1.3126585308650087,2.8134354163724993,0,2.0142615770245067,1.5007768855074906
PPI,5,10,2.0,11,5.0,-2.19395286547278,9.52618864176219,1,3.6173324915504574,11.72014150723497
Classical,5,10,2.0,11,5.0,-1.8932333612064935,9.225469137495903,1,3.6173324915504574,11.118702498702397
PPI,5,10,2.0,12,5.0,0.44497448375752846,3.663787007566886,0,2.00559534906796,3.2188125238093575
Classical,5,10,2.0,12,5.0,0.25134251544489095,3.890050610177783,0,2.0219111662170897,3.638708094732892
PPI,5,10,2.0,13,5.0,-0.37708929741761477,7.5775818713464975,1,3.551460890370194,7.954671168764112
Classical,5,10,2.0,13,5.0,-0.1729855526807973,7.37347812660968,1,3.5514608903701936,7.546463679290477
PPI,5,10,2.0,14,5.0,-5.011336170148456,1.373162432633945,1,1.8678722653515027,6.3844986027824016
Classical,5,10,2.0,14,5.0,-3.689065895107749,0.0453386351618883,0,1.8706490265671776,3.7344045302696376
PPI,5,10,2.0,15,5.0,-1.9402259498103884,2.0961925696248223,1,0.029197913312969705,4.036418519435211
Classical,5,10,2.0,15,5.0,-3.6805924336221505,3.667049764330491,1,0.055556731240077005,7.347642197952641
PPI,5,10,2.0,16,5.0,-4.773623455811513,1.3129446763267583,1,1.7791247863366246,6.086568132138271
Classical,5,10,2.0,16,5.0,-4.848646611683591,1.3682823455482513,1,1.7889675296619174,6.2169289572318425
PPI,5,10,2.0,17,5.0,-0.2541528987039565,4.037819204021247,1,1.8430477560643979,4.291972102725204
Classical,5,10,2.0,17,5.0,-0.23152316172614218,3.6014816857861582,1,1.6361938654357608,3.8330048475123
PPI,5,10,2.0,18,5.0,-3.064217924338757,0.05164608185258568,1,1.5550713178373328,3.1158640061913427
Classical,5,10,2.0,18,5.0,-3.1339544690926244,0.11635719799576139,1,1.5575840321426788,3.250311667088386
PPI,5,10,2.0,19,5.0,-2.030370420106918,-0.028553983145783057,0,1.078247598220598,2.001816436961135
Classical,5,10,2.0,19,5.0,-2.5005765042971317,0.4303546597483372,1,1.0838963188686446,2.930931164045469
PPI,5,10,2.0,20,5.0,-4.199967111606576,-2.2963339528429136,0,3.2969359288189923,1.9036331587636628
Classical,5,10,2.0,20,5.0,-4.151123023891859,-2.345178040557631,0,3.2969359288189923,1.8059449833342285
PPI,5,10,2.0,21,5.0,-5.576417261558187,-2.9522934238944947,0,4.313140739320588,2.624123837663692
Classical,5,10,2.0,21,5.0,-6.655303379591393,-2.027363886845942,0,4.390119029812914,4.627939492745451
PPI,5,10,2.0,22,5.0,-4.720711370743997,0.354026879064294,1,2.2321276424340986,5.074738249808291
Classical,5,10,2.0,22,5.0,-4.590501955625463,0.22381746394575996,1,2.2321276424340986,4.814319419571223
PPI,5,10,2.0,23,5.0,-3.2445302318572518,0.6850022070903405,1,1.328549408977703,3.929532438947592
Classical,5,10,2.0,23,5.0,-3.716906369575032,1.1722965160366798,1,1.3210903233634235,4.889202885611712
PPI,5,10,2.0,24,5.0,-3.3734918212865446,-1.1509969612910047,0,2.311029787883022,2.22249485999554
Classical,5,10,2.0,24,5.0,-3.3164662681292163,-1.208022514448333,0,2.311029787883022,2.1084437536808833
PPI,5,10,2.0,25,5.0,-10.652202578084335,-7.305933992920483,0,9.027853682096657,3.346268585163852
Classical,5,10,2.0,25,5.0,-13.828689594144397,-4.1289882025164175,0,9.027624294924655,9.699701391627979
PPI,5,10,2.0,26,5.0,-0.7633805673502957,1.8448810387964807,1,0.49196483912884525,2.6082616061467765
Classical,5,10,2.0,26,5.0,-1.0872130727990408,2.1650071884244473,1,0.49011166121845606,3.252220261223488
PPI,5,10,2.0,27,5.0,-0.9882050034412031,4.76812203399683,1,1.8411731186835663,5.756327037438034
Classical,5,10,2.0,27,5.0,-1.4592221766217768,5.651745638364462,1,2.047476334277095,7.110967814986239
PPI,5,10,2.0,28,5.0,0.011019833749600583,4.702970868024757,1,2.308209954292931,4.6919510342751565
Classical,5,10,2.0,28,5.0,-2.4340536879706893,7.264246209175134,1,2.3663108640079753,9.698299897145823
PPI,5,10,2.0,29,5.0,-7.5181431395433425,-3.1526529874920275,0,5.384183460111932,4.365490152051315
Classical,5,10,2.0,29,5.0,-7.406131861045225,-3.264664265990145,0,5.384183460111932,4.141467595055079
PPI,2,10,5.0,0,5.0,-0.6043152316087141,7.338970529712662,1,3.3185422524577266,7.943285761321376
Classical,2,10,5.0,0,5.0,-0.46393262898087384,7.263745187010166,1,3.3511208824203984,7.72767781599104
PPI,2,10,5.0,1,5.0,-1.4957479721599176,1.325231596272174,1,0.13404358453811907,2.8209795684320915
Classical,2,10,5.0,1,5.0,-3.857777165746584,3.7277857761321247,1,0.11378109140147688,7.585562941878709
PPI,2,10,5.0,2,5.0,-0.6415987262005189,1.6840910551284418,1,0.47246076786971425,2.3256897813289608
Classical,2,10,5.0,2,5.0,-1.5465967053536442,2.5764860479733462,1,0.4661592747156038,4.12308275332699
PPI,2,10,5.0,3,5.0,-2.1363082088893264,1.594006752681004,1,0.3199361246984084,3.7303149615703304
Classical,2,10,5.0,3,5.0,-2.04059447835902,1.4982930221506972,1,0.3199361246984086,3.538887500509717
PPI,2,10,5.0,4,5.0,-2.3147520095036684,0.38143999505182147,1,1.0154414038201707,2.69619200455549
Classical,2,10,5.0,4,5.0,-4.373840691240751,2.4200010655872166,1,1.0257052094210146,6.793841756827968
PPI,2,10,5.0,5,5.0,-2.9521301663423904,3.7542827175010465,1,0.3522908789850808,6.706412883843437
Classical,2,10,5.0,5,5.0,-2.2964001927699553,3.098892501555881,1,0.35246075779871566,5.395292694325836
PPI,2,10,5.0,6,5.0,-2.098514448044908,2.4590271436233615,1,0.1314709511949795,4.5575415916682696
Classical,2,10,5.0,6,5.0,-5.249848527083826,5.165369420040185,1,0.09102495011606795,10.415217947124011
PPI,2,10,5.0,7,5.0,-5.742714534121431,-0.23679185538744596,0,3.038538591348686,5.5059226787339846
Classical,2,10,5.0,7,5.0,-5.601441637590675,-0.3780647519182012,0,3.038538591348685,5.223376885672474
PPI,2,10,5.0,8,5.0,-3.605512205653355,-0.3087396246544374,0,2.0059113117481435,3.2967725809989172
Classical,2,10,5.0,8,5.0,-4.934859061146288,0.400147664857065,1,2.316141094738859,5.335006726003353
PPI,2,10,5.0,9,5.0,-0.7091779077739111,2.961760765445718,1,1.077506032241656,3.670938673219629
Classical,2,10,5.0,9,5.0,-0.8428858777607346,3.15890366659279,1,1.1092234978217803,4.0017895443535245
PPI,2,10,5.0,10,5.0,-2.5723369843139117,2.01158219692519,1,0.32916279028860795,4.583919181239102
Classical,2,10,5.0,10,5.0,-2.4547211771218223,1.8939663897331007,1,0.32916279028860795,4.348687566854923
PPI,2,10,5.0,11,5.0,-3.6032839489098585,1.293702761635385,1,1.2035759902314842,4.896986710545243
Classical,2,10,5.0,11,5.0,-3.3205593885857874,1.0447654494226577,1,1.1866823661758121,4.365324838008445
PPI,2,10,5.0,12,5.0,-0.012057083394154455,2.4765109632950972,1,1.1834415433562242,2.4885680466892515
Classical,2,10,5.0,12,5.0,0.051795468972329006,2.412658410928614,0,1.1834415433562242,2.3608629419562854
PPI,2,10,5.0,13,5.0,-1.798396098257721,1.9356466104847878,1,0.01983985951928622,3.7340427087425088
Classical,2,10,5.0,13,5.0,-2.251828803077306,2.9700097701181716,1,0.3103050869261855,5.221838573195478
PPI,2,10,5.0,14,5.0,-2.0012415494224847,0.14400867251790594,1,0.9774018350465365,2.1452502219403904
Classical,2,10,5.0,14,5.0,-3.8776322251144837,2.051003125693125,1,0.9620999463049266,5.928635350807609
PPI,2,10,5.0,15,5.0,-2.9432648401347934,4.663023272394312,1,0.8110938195355123,7.606288112529105
Classical,2,10,5.0,15,5.0,-2.748100030128507,4.467858462388025,1,0.8110938195355121,7.215958492516532
PPI,2,10,5.0,16,5.0,-3.7571172911706094,2.9836781301825033,1,0.43550497708830027,6.740795421353113
Classical,2,10,5.0,16,5.0,-2.7192600123193547,1.1040238585948206,1,0.8564034734565142,3.8232838709141754
PPI,2,10,5.0,17,5.0,-4.759680834238357,-0.718970278427367,0,2.7881109529271093,4.04071055581099
Classical,2,10,5.0,17,5.0,-5.016124406845803,-0.3921008359586886,0,2.752898017996493,4.624023570887115
PPI,2,10,5.0,18,5.0,-1.3807272735173775,2.6961499757761644,1,0.6089259545351463,4.076877249293542
Classical,2,10,5.0,18,5.0,-1.559433141112246,2.888435986335266,1,0.6157160260172629,4.447869127447512
PPI,2,10,5.0,19,5.0,-4.293543610789719,4.345234771956807,1,0.02293981601070296,8.638778382746526
Classical,2,10,5.0,19,5.0,-4.071886803052187,4.123577964219275,1,0.02293981601070296,8.195464767271462
PPI,2,10,5.0,20,5.0,-1.2542087642704862,2.1440991928312108,1,0.3961598176861151,3.398307957101697
Classical,2,10,5.0,20,5.0,-0.706972286031907,1.7870744898356454,1,0.49126570530762204,2.4940467758675524
PPI,2,10,5.0,21,5.0,-4.215284100812035,2.105815160721279,1,1.103519866639625,6.321099261533314
Classical,2,10,5.0,21,5.0,-4.470373757655916,3.559680300655509,1,0.5041321250944507,8.030054058311425
PPI,2,10,5.0,22,5.0,-0.7214935122612494,3.563812705649135,1,1.3723742000996957,4.285306217910384
Classical,2,10,5.0,22,5.0,-0.6115396212878552,3.4538588146757405,1,1.3723742000996952,4.065398435963596
PPI,2,10,5.0,23,5.0,-5.036284443994749,2.157327380957464,1,1.4882639281128898,7.193611824952212
Classical,2,10,5.0,23,5.0,-4.851708227014065,1.9727511639767799,1,1.4882639281128898,6.824459390990844
PPI,2,10,5.0,24,5.0,-1.8833334769393684,1.0182011559581445,1,0.4813515570848591,2.901534632897513
Classical,2,10,5.0,24,5.0,-1.1823550921546178,0.21891554357502363,1,0.5305051708840443,1.4012706357296414
