method,p,n,trial,std,theta,error,error_max,error_min
PPI,500,9000,4,1.0,-0.0028765755319721436,0.00011560790697857579,0.0014111613133441364,8.625539910504459e-10
Classical,500,9000,4,1.0,-0.0028765755319721436,0.00011560790697857316,0.0014111613133442114,8.625539910700098e-10
PPI,500,9000,5,1.0,-0.0028765755319721436,0.00011229590339150895,0.0012969122156153074,1.9679735051180196e-09
Classical,500,9000,5,1.0,-0.0028765755319721436,0.00011229590339150863,0.0012969122156153913,1.9679735051721962e-09
PPI,500,9000,6,1.0,-0.0028765755319721436,0.0001115266737578881,0.0009078749746726059,3.685103931064211e-10
Classical,500,9000,6,1.0,-0.0028765755319721436,0.00011152667375789238,0.0009078749746726176,3.685103929785459e-10
PPI,500,9000,7,1.0,-0.0028765755319721436,0.00012083541101570201,0.0014008731403730987,4.987855143037544e-09
Classical,500,9000,7,1.0,-0.0028765755319721436,0.00012083541101570627,0.0014008731403732982,4.9878551432727716e-09
PPI,500,9000,8,1.0,-0.0028765755319721436,0.00010221319192629797,0.0010650582838183096,6.040812993613953e-10
Classical,500,9000,8,1.0,-0.0028765755319721436,0.0001022131919262971,0.0010650582838182588,6.040812995442191e-10
PPI,500,9000,9,1.0,-0.0028765755319721436,0.00011762031511475573,0.0012955687512211482,9.376374797610744e-11
Classical,500,9000,9,1.0,-0.0028765755319721436,0.00011762031511475668,0.0012955687512211922,9.376374787612801e-11
PPI,500,10000,0,1.0,-0.0028765755319721436,9.800307641642541e-05,0.0008669794537518836,1.4446384075257907e-09
Classical,500,10000,0,1.0,-0.0028765755319721436,9.800307641642495e-05,0.0008669794537519883,1.444638407559549e-09
PPI,500,10000,1,1.0,-0.0028765755319721436,9.562879149909526e-05,0.0008673193091503275,3.339651483706962e-10
Classical,500,10000,1,1.0,-0.0028765755319721436,9.562879149909267e-05,0.0008673193091500496,3.3396514831388697e-10
PPI,500,10000,2,1.0,-0.0028765755319721436,9.337394667359566e-05,0.0009738307442196305,2.984598243787327e-10
Classical,500,10000,2,1.0,-0.0028765755319721436,9.33739466735922e-05,0.0009738307442194191,2.9845982437585564e-10
PPI,500,10000,3,1.0,-0.0028765755319721436,0.00010317663204088652,0.001111001230340045,1.4142027554678565e-12
Classical,500,10000,3,1.0,-0.0028765755319721436,0.00010317663204089059,0.0011110012303402078,1.4142027608810047e-12
PPI,500,10000,4,1.0,-0.0028765755319721436,0.00010060939032252978,0.001226746713443643,1.455603942468744e-10
Classical,500,10000,4,1.0,-0.0028765755319721436,0.00010060939032252984,0.0012267467134436196,1.4556039420133255e-10
PPI,500,10000,5,1.0,-0.0028765755319721436,0.00011108180545222593,0.0018652250111863664,5.716014605542771e-09
Classical,500,10000,5,1.0,-0.0028765755319721436,0.00011108180545222263,0.001865225011186184,5.71601460493842e-09
PPI,500,10000,6,1.0,-0.0028765755319721436,0.00010968442606979533,0.0011046595168117596,1.1687498835057494e-09
Classical,500,10000,6,1.0,-0.0028765755319721436,0.00010968442606979025,0.0011046595168120808,1.1687498837031164e-09
PPI,500,10000,7,1.0,-0.0028765755319721436,0.00010480059514206422,0.0009108976247812349,4.249909421668978e-09
Classical,500,10000,7,1.0,-0.0028765755319721436,0.00010480059514206422,0.000910897624781513,4.249909421987436e-09
PPI,500,10000,8,1.0,-0.0028765755319721436,0.00010402268612738786,0.0008767291530192204,1.7891357783278108e-12
Classical,500,10000,8,1.0,-0.0028765755319721436,0.00010402268612738505,0.0008767291530190938,1.7891357706057144e-12
PPI,500,10000,9,1.0,-0.0028765755319721436,0.00010691957044730777,0.0008275638467901603,8.216219190319727e-11
Classical,500,10000,9,1.0,-0.0028765755319721436,0.00010691957044730803,0.0008275638467899208,8.216219199276184e-11
