method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
Tuned PPI,5000,0.49389467517773633,0.5270928459378116,4,0.0,1.0,True,0.00019616409334334396,0.48513291777213996,0.03319817076007525
Classical,5000,0.4900430577129281,0.5369798057289009,4,0.0,1.0,True,0.0005460203339135331,,0.04693674801597281
PPI,5000,0.5154290849262958,0.5636764130138016,5,0.0,1.0,False,0.0007900374794433427,,0.04824732808750576
Tuned PPI,5000,0.509382772918761,0.5426565600905278,5,0.0,1.0,False,0.0003395263789410926,0.47663167648248134,0.03327378717176677
Classical,5000,0.491057573118508,0.5363325960280945,5,0.0,1.0,True,0.00011378333172514524,,0.04527502290958646
PPI,5000,0.48240454604451727,0.530731828564634,6,0.0,1.0,True,0.00015965370880828214,,0.0483272825201167
Tuned PPI,5000,0.49934129561345186,0.5326161509058666,6,0.0,1.0,True,0.00042656847004122204,0.4679506900907507,0.033274855292414696
Classical,5000,0.501030036979591,0.547481013547056,6,0.0,1.0,False,0.0007852250721406082,,0.046450976567465
PPI,5000,0.4896249141190792,0.5387546934030172,7,0.0,1.0,True,0.00020111842372869788,,0.04912977928393797
Tuned PPI,5000,0.49155022916537205,0.5250444047371031,7,0.0,1.0,True,6.203291894981356e-05,0.49444683227744196,0.033494175571731066
Classical,5000,0.47923492585585326,0.52583363473381,7,0.0,1.0,True,3.5613773008050897e-06,,0.046598708877956696
PPI,5000,0.48124145532614243,0.5295513485944908,8,0.0,1.0,True,0.00017482814295799185,,0.04830989326834839
Tuned PPI,5000,0.4910666642410549,0.5241420501222953,8,0.0,1.0,True,3.210753281322915e-05,0.4536802794877877,0.03307538588124043
Classical,5000,0.48659491804190863,0.5322809007817498,8,0.0,1.0,True,0.0002345492594716217,,0.0456859827398412
PPI,5000,0.4915736778668275,0.5387096254228233,9,0.0,1.0,True,0.0003127888035896929,,0.047135947555995816
Tuned PPI,5000,0.5033068189896128,0.5361341071079504,9,0.0,1.0,False,0.00020904843010173887,0.47857924135228647,0.03282728811833757
Classical,5000,0.5000937698633893,0.5477523608665461,9,0.0,1.0,False,0.0006961461995117623,,0.047658591003156836
PPI,1000,0.4926795675437565,0.5033968400460672,0,-0.01,0.01,True,7.029422438314596e-06,,0.010717272502310693
Tuned PPI,1000,0.4926795675437565,0.5033968400460672,0,-0.01,0.01,True,7.029422438314596e-06,1.0,0.010717272502310693
Classical,1000,0.4475440127706366,0.5573589456245663,0,-0.01,0.01,True,2.652480314218966e-05,,0.10981493285392974
PPI,1000,0.49201493050078815,0.5027346977776971,1,-0.01,0.01,True,8.327960800343937e-06,,0.010719767276908931
Tuned PPI,1000,0.4919735653563848,0.5026310221148497,1,-0.01,0.01,True,8.350292714736792e-06,0.9892625978923274,0.010657456758464856
Classical,1000,0.44011539277021683,0.5411262374099951,1,-0.01,0.01,True,4.599935656840134e-05,,0.10101084463977827
PPI,1000,0.4912942020567692,0.5020165238230667,2,-0.01,0.01,True,9.064644728015796e-06,,0.010722321766297505
Tuned PPI,1000,0.4912942020567692,0.5020165238230667,2,-0.01,0.01,True,9.064644728015796e-06,1.0,0.010722321766297505
Classical,1000,0.44602504402249926,0.5461191902725208,2,-0.01,0.01,True,0.0033642844333336103,,0.1000941462500215
PPI,1000,0.4926458135029781,0.5033498122299582,3,-0.01,0.01,True,6.183494199274426e-06,,0.010703998726980135
Tuned PPI,1000,0.4924735625742372,0.5031414263734284,3,-0.01,0.01,True,6.387526013354596e-06,0.995990700840851,0.010667863799191213
Classical,1000,0.4008477291973317,0.5002094122365839,3,-0.01,0.01,True,0.0013237481770886849,,0.09936168303925219
PPI,1000,0.4925050245636536,0.5032148405688136,4,-0.01,0.01,True,9.19017067747639e-06,,0.010709816005160022
Tuned PPI,1000,0.4917087603010996,0.5024606089216597,4,-0.01,0.01,True,1.2454366142755571e-05,0.9777088456546856,0.010751848620560056
Classical,1000,0.4088911095943742,0.5172722002476431,4,-0.01,0.01,True,0.0008579697919117437,,0.1083810906532689
PPI,1000,0.4924238163044476,0.5031354198538711,5,-0.01,0.01,True,8.497065746543877e-06,,0.01071160354942352
Tuned PPI,1000,0.48897212719586197,0.5024469207259724,5,-0.01,0.01,True,1.82777044427415e-05,0.9084664833040331,0.01347479353011044
Classical,1000,0.4261890860339031,0.5241387596356619,5,-0.01,0.01,True,0.0003812236110461604,,0.09794967360175882
PPI,1000,0.4916065344952939,0.5023188151126755,6,-0.01,0.01,True,7.69186754336882e-06,,0.010712280617381609
Tuned PPI,1000,0.4916065344952939,0.5023188151126755,6,-0.01,0.01,True,7.69186754336882e-06,1.0,0.010712280617381609
Classical,1000,0.4420932409473509,0.5513512373197537,6,-0.01,0.01,True,0.00038764046194838544,,0.10925799637240274
PPI,1000,0.4912644256367077,0.5019787877366666,7,-0.01,0.01,True,8.470289976857608e-06,,0.010714362099958907
Tuned PPI,1000,0.4912644256367077,0.5019787877366666,7,-0.01,0.01,True,8.470289976857608e-06,1.0,0.010714362099958907
Classical,1000,0.4607895531786982,0.5642305690349924,7,-0.01,0.01,True,0.005304773170304022,,0.10344101585629417
PPI,1000,0.49239377402820894,0.5031023568616996,8,-0.01,0.01,True,5.8234801338009985e-06,,0.010708582833490632
Tuned PPI,1000,0.49239377402820894,0.5031023568616996,8,-0.01,0.01,True,5.8234801338009985e-06,1.0,0.010708582833490632
Classical,1000,0.4614960860793841,0.5716175674701686,8,-0.01,0.01,True,0.00039504153342596415,,0.11012148139078448
PPI,1000,0.4923435040597679,0.5030553554942028,9,-0.01,0.01,True,6.1672424583469435e-06,,0.010711851434434871
Tuned PPI,1000,0.492611037194698,0.5032696686985938,9,-0.01,0.01,True,6.8392229978607455e-06,0.992589349413227,0.010658631503895788
Classical,1000,0.477571695179748,0.5828479521820986,9,-0.01,0.01,True,0.0022019349576013246,,0.1052762570023506
PPI,2000,0.4917777411472164,0.5024892678877872,0,-0.01,0.01,True,1.0967671436633037e-05,,0.010711526740570854
Tuned PPI,2000,0.4917777411472164,0.5024892678877872,0,-0.01,0.01,True,1.0967671436633037e-05,1.0,0.010711526740570854
Classical,2000,0.4680919261796125,0.5438842799157516,0,-0.01,0.01,True,0.0001520210460541186,,0.07579235373613913
PPI,2000,0.49383895928922894,0.5045560448042405,1,-0.01,0.01,True,7.306401678745753e-06,,0.010717085515011604
Tuned PPI,2000,0.49307043171963016,0.503710333287235,1,-0.01,0.01,True,7.760924211302134e-06,0.9906671469309213,0.01063990156760486
Classical,2000,0.3767483183979471,0.4486835977034105,1,-0.01,0.01,False,0.0038745288207809713,,0.0719352793054634
PPI,2000,0.4926325045829217,0.5033471600942131,2,-0.01,0.01,True,8.605592777917955e-06,,0.010714655511291415
Tuned PPI,2000,0.49191007355908195,0.5026082250684921,2,-0.01,0.01,True,8.449011080279457e-06,0.9609056298887751,0.01069815150941017
Classical,2000,0.4429403312100157,0.5156588603861306,2,-0.01,0.01,True,0.0002729581654624282,,0.07271852917611493
PPI,2000,0.4929666540539477,0.5036833750086969,3,-0.01,0.01,True,6.206415729155003e-06,,0.010716720954749182
Tuned PPI,2000,0.491684867139396,0.502363645431751,3,-0.01,0.01,True,7.483587423293544e-06,0.9601890916511385,0.010678778292355029
Classical,2000,0.42874397777014256,0.5025592255255442,3,-0.01,0.01,True,0.0006700071186731384,,0.07381524775540166
PPI,2000,0.4918225688396128,0.5025343606904883,4,-0.01,0.01,True,8.667135834240394e-06,,0.010711791850875507
Tuned PPI,2000,0.4919395710396837,0.5026099571886036,4,-0.01,0.01,True,8.71599088810209e-06,0.995434209625694,0.010670386148919853
Classical,2000,0.47955010707976425,0.5569898143086807,4,-0.01,0.01,True,0.00048679342046614255,,0.07743970722891641
PPI,2000,0.4923991173884371,0.5031155823175918,5,-0.01,0.01,True,8.296569499355011e-06,,0.010716464929154679
Tuned PPI,2000,0.4912307927008806,0.5026683640204047,5,-0.01,0.01,True,8.481864704383342e-06,0.9206520674506223,0.011437571319524109
Classical,2000,0.4498401428472241,0.5253143164235785,5,-0.01,0.01,True,8.764336628805479e-05,,0.07547417357635439
PPI,2000,0.4926042984685687,0.503316911314424,6,-0.01,0.01,True,9.174220837091971e-06,,0.01071261284585534
Tuned PPI,2000,0.4921058656760511,0.5027083837822515,6,-0.01,0.01,True,9.889723594822224e-06,0.9822547732055191,0.010602518106200387
Classical,2000,0.4291221777375447,0.504418295100761,6,-0.01,0.01,True,0.0005640320175402232,,0.07529611736321629
PPI,2000,0.4922373373749572,0.5029518813268751,7,-0.01,0.01,True,7.860245749470425e-06,,0.010714543951917899
Tuned PPI,2000,0.4925861350952486,0.5033114463063522,7,-0.01,0.01,True,8.920546526846536e-06,0.9563391904700979,0.010725311211103539
Classical,2000,0.4687976863002936,0.5426157551632256,7,-0.01,0.01,True,0.00013688086849484847,,0.07381806886293196
PPI,2000,0.4911511038689761,0.5018647463191723,8,-0.01,0.01,True,1.381404082427529e-05,,0.010713642450196237
Tuned PPI,2000,0.49146323962235133,0.5020932520840357,8,-0.01,0.01,True,1.1668986651302862e-05,0.9887258612007617,0.010630012461684324
Classical,2000,0.4838399134371294,0.5571300668061794,8,-0.01,0.01,True,0.0005282078286075657,,0.07329015336904998
PPI,2000,0.49142535235908225,0.5021346174972664,9,-0.01,0.01,True,1.3128398840153582e-05,,0.010709265138184154
Tuned PPI,2000,0.49142535235908225,0.5021346174972664,9,-0.01,0.01,True,1.3128398840153582e-05,1.0,0.010709265138184154
Classical,2000,0.48790980015039576,0.5649998511901081,9,-0.01,0.01,True,0.00080182788145401,,0.07709005103971234
PPI,3000,0.49222502698177845,0.5029823125327343,0,-0.01,0.01,True,9.531765452964785e-06,,0.010757285550955842
Tuned PPI,3000,0.4924339608163867,0.5030684457605221,0,-0.01,0.01,True,8.837154095211082e-06,0.984898522145857,0.010634484944135436
Classical,3000,0.47709293922975143,0.5376533530446107,0,-0.01,0.01,True,3.1164577048782376e-05,,0.06056041381485927
PPI,3000,0.4917343348804093,0.50251128630351,1,-0.01,0.01,True,8.723702825180927e-06,,0.010776951423100756
Tuned PPI,3000,0.4914944326141846,0.5038605263762622,1,-0.01,0.01,True,1.1129258951281961e-05,0.8520029399439539,0.012366093762077646
Classical,3000,0.47118933820572784,0.5305519575956968,1,-0.01,0.01,True,5.3586958748847035e-05,,0.05936261938996901
PPI,3000,0.4920897381032149,0.502865082077689,2,-0.01,0.01,True,6.444453748265935e-06,,0.010775343974474105
Tuned PPI,3000,0.49141399409341957,0.5022939608582977,2,-0.01,0.01,True,1.3932161504174954e-05,0.9226571020129307,0.010879966764878124
Classical,3000,0.46071971085696317,0.5181138459418142,2,-0.01,0.01,True,0.00035199490098610506,,0.05739413508485103
PPI,3000,0.4915303494095882,0.5022870183103884,3,-0.01,0.01,True,1.0214065160450443e-05,,0.010756668900800181
Tuned PPI,3000,0.4918394031588098,0.5024267793047168,3,-0.01,0.01,True,9.183477039834394e-06,0.9601321555895876,0.01058737614590699
Classical,3000,0.4717688392851106,0.5333060907683024,3,-0.01,0.01,True,3.3421695906660944e-06,,0.06153725148319178
PPI,3000,0.4922928965520795,0.5030424642288238,4,-0.01,0.01,True,7.574867695610103e-06,,0.010749567676744343
Tuned PPI,3000,0.4922928965520795,0.5030424642288238,4,-0.01,0.01,True,7.574867695610103e-06,1.0,0.010749567676744343
Classical,3000,0.46161072265017294,0.5219359389805035,4,-0.01,0.01,True,3.96011884834471e-05,,0.060325216330330556
PPI,3000,0.4930639422249921,0.5038140376901596,5,-0.01,0.01,True,5.732986435621702e-06,,0.01075009546516753
Tuned PPI,3000,0.4930639422249921,0.5038140376901596,5,-0.01,0.01,True,5.732986435621702e-06,1.0,0.01075009546516753
Classical,3000,0.4373610358236675,0.5000794865640753,5,-0.01,0.01,True,0.0005250711109366015,,0.06271845074040783
PPI,3000,0.49278223756682016,0.5035248779288798,6,-0.01,0.01,True,8.400134265724536e-06,,0.01074264036205963
Tuned PPI,3000,0.49263071547138193,0.5033169707622108,6,-0.01,0.01,True,8.293753409149792e-06,0.9940743244220164,0.010686255290828894
Classical,3000,0.4375167619601912,0.4981341030579267,6,-0.01,0.01,False,0.0006735806461177653,,0.06061734109773553
PPI,3000,0.4912102561434527,0.5019635616502262,7,-0.01,0.01,True,1.4286813241948628e-05,,0.010753305506773447
Tuned PPI,3000,0.4929968258253783,0.5036097684034538,7,-0.01,0.01,True,5.653696768145964e-06,0.9570298652795816,0.010612942578075546
Classical,3000,0.5044608406411442,0.5686004724440494,7,-0.01,0.01,False,0.0009567368236433557,,0.06413963180290527
PPI,3000,0.49191573424931007,0.5026728684028553,8,-0.01,0.01,True,1.0266357613739512e-05,,0.010757134153545234
Tuned PPI,3000,0.49146553862451936,0.502479450269129,8,-0.01,0.01,True,1.1265091831194102e-05,0.9189668816755993,0.01101391164460963
Classical,3000,0.462846580098197,0.5237994211605436,8,-0.01,0.01,True,2.986859962802062e-05,,0.06095284106234655
PPI,3000,0.4927215699631347,0.5034795900653455,9,-0.01,0.01,True,9.83460987560843e-06,,0.010758020102210775
Tuned PPI,3000,0.4907059967489912,0.5017843251449361,9,-0.01,0.01,True,9.584541023559942e-06,0.9162062126738136,0.011078328395944914
Classical,3000,0.44597345478446143,0.5059423440858246,9,-0.01,0.01,True,0.00043262673397630473,,0.05996888930136318
PPI,4000,0.4920517439979848,0.5028449429972294,0,-0.01,0.01,True,6.215082881637628e-06,,0.01079319899924458
Tuned PPI,4000,0.49228027210710074,0.502868553135486,0,-0.01,0.01,True,7.663197349318767e-06,0.9694656933687079,0.010588281028385216
Classical,4000,0.47493923901390506,0.52821498762081,0,-0.01,0.01,True,0.0002748515139888733,,0.05327574860690493
PPI,4000,0.4919207160819254,0.5027101157135803,1,-0.01,0.01,True,6.524783995873336e-06,,0.010789399631654872
Tuned PPI,4000,0.4919207160819254,0.5027101157135803,1,-0.01,0.01,True,6.524783995873336e-06,1.0,0.010789399631654872
Classical,4000,0.4771111313487418,0.5296519025067988,1,-0.01,0.01,True,0.0003680526469394326,,0.052540771158057054
PPI,4000,0.49198186024858725,0.5027892039460241,2,-0.01,0.01,True,1.2460241160803647e-05,,0.010807343697436855
Tuned PPI,4000,0.4919400963414066,0.5026769952799519,2,-0.01,0.01,True,6.190220861042756e-06,0.9255258131931616,0.010736898938545292
Classical,4000,0.47079974307918493,0.5219038588193656,2,-0.01,0.01,True,0.0002579342943800544,,0.0511041157401807
PPI,4000,0.4923441557450628,0.5031463408215444,3,-0.01,0.01,True,6.059933490178493e-06,,0.010802185076481619
Tuned PPI,4000,0.49233846158326977,0.5030752355048524,3,-0.01,0.01,True,6.373519854860747e-06,0.9933673773286937,0.010736773921582676
Classical,4000,0.46577153239626007,0.5181399128220419,3,-0.01,0.01,True,0.0001496012219293438,,0.05236838042578179
PPI,4000,0.490465254722047,0.5012455464698741,4,-0.01,0.01,True,1.1452374922154464e-05,,0.010780291747827075
Tuned PPI,4000,0.490465254722047,0.5012455464698741,4,-0.01,0.01,True,1.1452374922154464e-05,1.0,0.010780291747827075
Classical,4000,0.5062406131950037,0.5599363650180238,4,-0.01,0.01,False,0.0007848745899033365,,0.05369575182302011
PPI,4000,0.4913375077868939,0.5021375834761536,5,-0.01,0.01,True,1.0796057169882689e-05,,0.01080007568925967
Tuned PPI,4000,0.4924411338729245,0.5030192464522885,5,-0.01,0.01,True,9.270097223709983e-06,0.9592169422381812,0.010578112579363974
Classical,4000,0.4947005715898431,0.5474537794226786,5,-0.01,0.01,True,0.00029285785075907695,,0.05275320783283549
PPI,4000,0.4922607450580952,0.5030433413926071,6,-0.01,0.01,True,9.587797654202056e-06,,0.010782596334511896
Tuned PPI,4000,0.4922607450580952,0.5030433413926071,6,-0.01,0.01,True,9.587797654202056e-06,1.0,0.010782596334511896
Classical,4000,0.4587826911250064,0.5133779250744895,6,-0.01,0.01,True,0.00018816483367860637,,0.054595233949483124
PPI,4000,0.49156780105805914,0.5023657086224,7,-0.01,0.01,True,1.1582390685216842e-05,,0.010797907564340903
Tuned PPI,4000,0.49187749338819003,0.5024844533804317,7,-0.01,0.01,True,9.440824190374668e-06,0.9733214267155798,0.010606959992241649
Classical,4000,0.47824615235849377,0.5317465777156238,7,-0.01,0.01,True,8.917180692690304e-05,,0.053500425357130066
PPI,4000,0.49164628960378504,0.502448720968364,8,-0.01,0.01,True,9.906133282185252e-06,,0.01080243136457898
Tuned PPI,4000,0.49260561483061716,0.5031885267301553,8,-0.01,0.01,True,7.949080074824482e-06,0.9527289478158798,0.010582911899538194
Classical,4000,0.48827337672245624,0.5417660630535376,8,-0.01,0.01,True,0.00012305630144664257,,0.05349268633108134
PPI,4000,0.4923770467992739,0.503174495941989,9,-0.01,0.01,True,6.08407770442952e-06,,0.010797449142715132
Tuned PPI,4000,0.492311677227,0.5029933603538043,9,-0.01,0.01,True,6.797979196131893e-06,0.9872825573643518,0.010681683126804287
Classical,4000,0.4613933301699233,0.5147749790454581,9,-0.01,0.01,True,0.00018313085214471798,,0.053381648875534815
PPI,5000,0.4937713278983877,0.5046211386631402,0,-0.01,0.01,True,4.025422492137215e-06,,0.010849810764752499
Tuned PPI,5000,0.49213392308512516,0.502712690228268,0,-0.01,0.01,True,8.942402773696696e-06,0.9559062694804584,0.010578767143142875
Classical,5000,0.43519752752128515,0.4827786710956815,0,-0.01,0.01,False,0.0009865080592881196,,0.047581143574396356
PPI,5000,0.4914102401499239,0.5022666450107702,1,-0.01,0.01,True,1.3495859836382438e-05,,0.010856404860846325
Tuned PPI,5000,0.4920989689372689,0.5026706088972521,1,-0.01,0.01,True,8.561249600021568e-06,0.9506494367020685,0.010571639959983226
Classical,5000,0.48410730128432927,0.5317110266645707,1,-0.01,0.01,True,0.0001354868796566356,,0.047603725380241435
PPI,5000,0.4919686329770333,0.5028222097679804,2,-0.01,0.01,True,1.351763543320289e-05,,0.010853576790947117
Tuned PPI,5000,0.4919192962077449,0.5025003349122854,2,-0.01,0.01,True,1.0325164471462227e-05,0.9573031277833693,0.010581038704540524
Classical,5000,0.46996802204977933,0.5161287031706587,2,-0.01,0.01,True,0.00016682164543088565,,0.0461606811208794
PPI,5000,0.491048486178374,0.5018996246001214,3,-0.01,0.01,True,1.4819250157178365e-05,,0.010851138421747397
Tuned PPI,5000,0.4920349418704717,0.5026286711520787,3,-0.01,0.01,True,9.51065731327764e-06,0.9624783102560658,0.010593729281606956
Classical,5000,0.49611580938240685,0.5425525836051882,3,-0.01,0.01,True,0.00029141149736846905,,0.04643677422278136
PPI,5000,0.49078479289201415,0.5016372778558104,4,-0.01,0.01,True,1.5543768363102612e-05,,0.010852484963796205
Tuned PPI,5000,0.49202458211224565,0.5026171807684293,4,-0.01,0.01,True,9.827076852185239e-06,0.9615060278302144,0.010592598656183672
Classical,5000,0.501355855100767,0.5487295849418673,4,-0.01,0.01,False,0.0003677545508170573,,0.04737372984110033
PPI,5000,0.4929589906767006,0.5038033973132519,5,-0.01,0.01,True,9.484824424450448e-06,,0.01084440663655123
Tuned PPI,5000,0.4923855733864191,0.5029630894318802,5,-0.01,0.01,True,1.073225041561194e-05,0.9551968563388026,0.010577516045461088
Classical,5000,0.4587985101119861,0.5064097266259053,5,-0.01,0.01,True,0.00015652507212248607,,0.04761121651391925
PPI,5000,0.4907913304840132,0.5016401616405388,6,-0.01,0.01,True,1.2724515623452466e-05,,0.010848831156525629
Tuned PPI,5000,0.49152799629064026,0.5021517364919932,6,-0.01,0.01,True,1.0057899924591215e-05,0.9706677067592961,0.010623740201352927
Classical,5000,0.4938166739965939,0.5411699858346972,6,-0.01,0.01,True,0.00015479307087309084,,0.04735331183810332
PPI,5000,0.4924175157944564,0.5032864611381216,7,-0.01,0.01,True,5.19742574710981e-06,,0.01086894534366517
Tuned PPI,5000,0.491016304217762,0.5017934061133049,7,-0.01,0.01,True,1.5246630363552693e-05,0.9023732982921052,0.010777101895542929
Classical,5000,0.4598475530924186,0.5062101636379972,7,-0.01,0.01,True,0.00035845613433836226,,0.04636261054557861
PPI,5000,0.4931284175827817,0.503962862578472,8,-0.01,0.01,True,6.49163685145075e-06,,0.010834444995690307
Tuned PPI,5000,0.49303844756549936,0.5038282913371014,8,-0.01,0.01,True,6.625352912309601e-06,0.9956690930405969,0.010789843771602026
Classical,5000,0.44851200463210505,0.4967330315996771,8,-0.01,0.01,False,0.0003750677116806159,,0.04822102696757202
PPI,5000,0.49129635302061,0.5021331689146571,9,-0.01,0.01,True,9.514625391677415e-06,,0.010836815894047114
Tuned PPI,5000,0.4914926467302306,0.5022565901073139,9,-0.01,0.01,True,9.19369302960305e-06,0.9927419749679891,0.010763943377083363
Classical,5000,0.49439969489208346,0.5430796754340501,9,-0.01,0.01,True,0.000247073860532521,,0.04867998054196665
PPI,1000,0.48504098811435487,0.49936385338243566,0,-0.01,0.1,False,4.536083188385213e-05,,0.014322865268080798
Tuned PPI,1000,0.48438237411992274,0.4998556353259013,0,-0.01,0.1,False,4.481269143859709e-05,0.9053799751462162,0.015473261205978583
Classical,1000,0.4386037180194888,0.544037944369873,0,-0.01,0.1,True,4.246486810635063e-05,,0.10543422635038419
PPI,1000,0.48849153787619887,0.5036923927193733,1,-0.01,0.1,True,3.7627629520019376e-05,,0.015200854843174405
Tuned PPI,1000,0.48849153787619887,0.5036923927193733,1,-0.01,0.1,True,3.7627629520019376e-05,1.0,0.015200854843174405
Classical,1000,0.3975360001919783,0.5010238157952203,1,-0.01,0.1,True,0.001286327170430406,,0.10348781560324194
PPI,1000,0.4891389870251448,0.5043699881334776,2,-0.01,0.1,True,5.499097596517289e-06,,0.015231001108332753
Tuned PPI,1000,0.4895694863746233,0.5052560542809138,2,-0.01,0.1,True,7.936356139978619e-06,0.9268088620825242,0.015686567906290527
Classical,1000,0.4573115708944744,0.5541854494616316,2,-0.01,0.1,True,0.0005531510683654433,,0.09687387856715723
PPI,1000,0.4871637953651432,0.5019740306849761,3,-0.01,0.1,True,3.534697325627695e-05,,0.014810235319832943
Tuned PPI,1000,0.4799733407801386,0.5013376144023233,3,-0.01,0.1,True,6.797078308106828e-05,0.8181724063917519,0.021364273622184682
Classical,1000,0.4243964144684227,0.521695850056417,3,-0.01,0.1,True,0.0026232238403190466,,0.09729943558799437
PPI,1000,0.4919931023323267,0.5066298107714257,4,-0.01,0.1,True,2.3906662397918614e-07,,0.014636708439098978
Tuned PPI,1000,0.4919931023323267,0.5066298107714257,4,-0.01,0.1,True,2.3906662397918614e-07,1.0,0.014636708439098978
Classical,1000,0.4213596616134279,0.5221360731706529,4,-0.01,0.1,True,0.000429711630300696,,0.100776411557225
PPI,1000,0.4923801384835407,0.5070373143411364,5,-0.01,0.1,True,8.191362125103604e-06,,0.014657175857595739
Tuned PPI,1000,0.4923801384835407,0.5070373143411364,5,-0.01,0.1,True,8.191362125103604e-06,1.0,0.014657175857595739
Classical,1000,0.44772501244794843,0.5512347195778668,5,-0.01,0.1,True,1.712915678470944e-05,,0.10350970712991842
PPI,1000,0.48894793288080896,0.5043518858354189,6,-0.01,0.1,True,2.7148563600053276e-05,,0.015403952954609945
Tuned PPI,1000,0.48894793288080896,0.5043518858354189,6,-0.01,0.1,True,2.7148563600053276e-05,1.0,0.015403952954609945
Classical,1000,0.4250897546358414,0.5288766196355265,6,-0.01,0.1,True,0.0010087223398445512,,0.10378686499968504
PPI,1000,0.48761946528690925,0.5018525238109539,7,-0.01,0.1,True,2.5591787200523675e-05,,0.014233058524044662
Tuned PPI,1000,0.48877019627222545,0.5028706694357958,7,-0.01,0.1,True,1.4639613126291288e-05,0.9650329540182778,0.014100473163570382
Classical,1000,0.4700076498600362,0.5814906428407055,7,-0.01,0.1,True,0.0009592015186951127,,0.11148299298066933
PPI,1000,0.4885635303008132,0.503766080765891,8,-0.01,0.1,True,7.652366605782355e-06,,0.015202550465077846
Tuned PPI,1000,0.4868736508803027,0.5017407708161385,8,-0.01,0.1,True,1.8074808101644618e-05,0.9530130356034564,0.014867119935835837
Classical,1000,0.40863814728226217,0.5046229515283855,8,-0.01,0.1,True,0.001265824533203491,,0.09598480424612338
PPI,1000,0.4840833006495129,0.49851924015226823,9,-0.01,0.1,False,4.968714800454762e-05,,0.014435939502755346
Tuned PPI,1000,0.48313862508069244,0.5020779909420002,9,-0.01,0.1,True,2.7358952236093245e-05,0.8547320122536445,0.01893936586130779
Classical,1000,0.44892164693277453,0.5516757409200722,9,-0.01,0.1,True,0.0003562553341939052,,0.10275409398729768
PPI,2000,0.48793500292443925,0.5010458334313215,0,-0.01,0.1,True,1.9126932005872773e-05,,0.01311083050688222
Tuned PPI,2000,0.48793500292443925,0.5010458334313215,0,-0.01,0.1,True,1.9126932005872773e-05,1.0,0.01311083050688222
Classical,2000,0.4516943249606625,0.5270971122397586,0,-0.01,0.1,True,0.00025929545077063294,,0.07540278727909616
PPI,2000,0.4890253290032262,0.5019516786042613,1,-0.01,0.1,True,2.328807822690101e-05,,0.012926349601035059
Tuned PPI,2000,0.4880590092567642,0.5007903186607536,1,-0.01,0.1,True,3.184382334548158e-05,0.9606016004750181,0.012731309403989421
Classical,2000,0.43395323735839547,0.5030195539453282,1,-0.01,0.1,True,0.0006980357485485655,,0.06906631658693269
PPI,2000,0.4849229266484695,0.49802482711487406,2,-0.01,0.1,False,4.117682851677383e-05,,0.013101900466404581
Tuned PPI,2000,0.4877169268974025,0.5017945487007266,2,-0.01,0.1,True,4.283084800189914e-05,0.8919627686551466,0.014077621803324114
Classical,2000,0.4872954981853616,0.5564065136525351,2,-0.01,0.1,True,0.0012480902064147003,,0.06911101546717352
PPI,2000,0.49173354531154523,0.5043167655065365,3,-0.01,0.1,True,1.0459441063191106e-05,,0.012583220194991251
Tuned PPI,2000,0.4921449298840701,0.5045961388727815,3,-0.01,0.1,True,6.17271506134658e-06,0.9588181799928668,0.012451208988711437
Classical,2000,0.46783125260143343,0.5449924290548036,3,-0.01,0.1,True,0.00022986265829388935,,0.07716117645337017
PPI,2000,0.49070927302948575,0.5034395101040826,4,-0.01,0.1,True,4.629490283767403e-06,,0.012730237074596862
Tuned PPI,2000,0.49070927302948575,0.5034395101040826,4,-0.01,0.1,True,4.629490283767403e-06,1.0,0.012730237074596862
Classical,2000,0.5007733409471443,0.5755230892606599,4,-0.01,0.1,False,0.001144170083790146,,0.07474974831351555
PPI,2000,0.4907751300003562,0.5037454275665983,5,-0.01,0.1,True,2.197122767593437e-05,,0.012970297566242128
Tuned PPI,2000,0.49214775183047604,0.5049870545864155,5,-0.01,0.1,True,1.6028618677466675e-05,0.9575209767282616,0.012839302755939419
Classical,2000,0.49256558908338277,0.5634970814745738,5,-0.01,0.1,True,0.0004181777687174792,,0.07093149239119101
PPI,2000,0.4906003565358609,0.503451641655006,6,-0.01,0.1,True,7.712955221760922e-06,,0.012851285119145073
Tuned PPI,2000,0.490723338752361,0.5034323640405577,6,-0.01,0.1,True,5.190323730085734e-06,0.9573309216109738,0.012709025288196674
Classical,2000,0.46132468254067455,0.5351577548808286,6,-0.01,0.1,True,0.0003331433058472649,,0.07383307234015407
PPI,2000,0.493513271359918,0.5061924310834595,7,-0.01,0.1,True,1.3368554932083477e-06,,0.012679159723541444
Tuned PPI,2000,0.4937767367369006,0.5063047420832314,7,-0.01,0.1,True,1.912844049153098e-06,0.973770230209867,0.012528005346330806
Classical,2000,0.46926920780431924,0.5447628261227659,7,-0.01,0.1,True,0.00012394952214271558,,0.0754936183184467
PPI,2000,0.48726077143430424,0.5001176637611195,8,-0.01,0.1,True,2.729090290703058e-05,,0.012856892326815306
Tuned PPI,2000,0.4874649092954388,0.500267847390279,8,-0.01,0.1,True,2.5179096866455704e-05,0.9776585518911198,0.012802938094840177
Classical,2000,0.4638672011588465,0.5393706129169187,8,-0.01,0.1,True,3.6202898110104254e-05,,0.07550341175807218
