method,p,n,trial,std,lambda,theta,error,error_max,error_min
Classical,100,100,1,1.0,,0.018787628779935343,39.36491444309767,187.4166723309239,0.0002826905977571958
PPI,100,100,2,1.0,0.03625424373906719,0.018787628779935343,108.35523260978029,764.8721744341573,0.016320593974778107
Classical,100,100,2,1.0,,0.018787628779935343,116.61535938433133,834.1270130202515,0.027115523190842872
PPI,100,100,3,1.0,0.0013958320566645173,0.018787628779935343,321.0955805751083,2107.2182224810813,8.113928485526462e-06
Classical,100,100,3,1.0,,0.018787628779935343,322.69021993636534,2117.6105366385727,5.58578123896682e-06
PPI,100,100,4,1.0,0.09512520740739437,0.018787628779935343,33.64918807933844,351.37914605114025,5.719395077143221e-05
Classical,100,100,4,1.0,,0.018787628779935343,42.93913725968368,452.3401859163997,0.005197796820228228
PPI,100,100,5,1.0,0.027003109375242307,0.018787628779935343,303.3221310065199,2871.609248504723,0.007215425966709957
Classical,100,100,5,1.0,,0.018787628779935343,317.2648266098562,3002.8413950523395,0.009445857215572168
PPI,100,100,6,1.0,0.009993443604362485,0.018787628779935343,269.0844224621064,1905.9757091470071,0.0009208722792751759
Classical,100,100,6,1.0,,0.018787628779935343,275.9042937191762,1955.32241796765,0.00011072519270872614
PPI,100,100,7,1.0,0.09704373763617825,0.018787628779935343,159.54359862734532,1440.0314974791254,6.631242852457929e-05
Classical,100,100,7,1.0,,0.018787628779935343,198.98055806877656,1781.4770845308415,0.00010265291661914242
PPI,100,100,8,1.0,0.03925866635297397,0.018787628779935343,38.118898910042944,286.9723752286422,0.008432869632243295
Classical,100,100,8,1.0,,0.018787628779935343,42.444120850437365,321.0116851579445,0.005255800594949364
PPI,100,100,9,1.0,0.20703434452963962,0.018787628779935343,12.994696015852915,102.48804188868252,0.0007516561645624589
Classical,100,100,9,1.0,,0.018787628779935343,19.930241559395668,158.68351330796781,0.004032272734094162
PPI,100,100,10,1.0,0.002350845956265045,0.018787628779935343,2639.105175410545,17138.983248193552,0.1591574970130892
Classical,100,100,10,1.0,,0.018787628779935343,2654.2633069433873,17238.69521659687,0.16019960580782847
PPI,100,100,11,1.0,0.3082467276710998,0.018787628779935343,23.7390013702145,159.0215402500116,9.121104206446604e-05
Classical,100,100,11,1.0,,0.018787628779935343,53.816841724377745,356.4577418868068,5.544390160086605e-05
PPI,100,100,12,1.0,0.5286369380274722,0.018787628779935343,6.959384835146775,58.053637851522524,0.00028549323314469246
Classical,100,100,12,1.0,,0.018787628779935343,31.82607001786847,261.36192031327045,0.018247180694494762
PPI,100,100,13,1.0,0.06489882000975124,0.018787628779935343,29.652757072423583,330.7719595342306,0.000673871739582641
Classical,100,100,13,1.0,,0.018787628779935343,32.80630573532329,366.9178108582524,0.05424939137758553
PPI,100,100,14,1.0,0.04892716459317021,0.018787628779935343,49.75430453981209,337.499387477972,0.017876239015266974
Classical,100,100,14,1.0,,0.018787628779935343,53.73388440749678,365.1491588271428,0.00328774556143357
PPI,100,100,15,1.0,0.25057957662529556,0.018787628779935343,990.2560438844812,8898.348302320466,0.5334296039204187
Classical,100,100,15,1.0,,0.018787628779935343,1778.060215020761,15979.07102448582,1.244803817333469
PPI,100,100,16,1.0,0.13125834910358328,0.018787628779935343,18.231469054721885,117.3804276328929,0.00013479970736981104
Classical,100,100,16,1.0,,0.018787628779935343,22.902421280063653,142.36479213557715,0.013309316579036602
PPI,100,100,17,1.0,0.20033903966501285,0.018787628779935343,3.821939059233436,39.12221534828738,0.0019731610430383743
Classical,100,100,17,1.0,,0.018787628779935343,5.234015315665495,48.07849149109487,0.00045520865434068414
PPI,100,100,18,1.0,0.4483518274845097,0.018787628779935343,4.722080865439055,21.694682261489394,0.0028947487439708185
Classical,100,100,18,1.0,,0.018787628779935343,16.010200791580587,87.68575502134533,8.647370413359733e-05
PPI,100,100,19,1.0,0.07130577744852132,0.018787628779935343,17.984651285180995,107.94162222684781,0.00015897450630626258
Classical,100,100,19,1.0,,0.018787628779935343,21.941375160274614,128.3265899040486,0.001687539453956651
PPI,100,100,20,1.0,0.034480950010585154,0.018787628779935343,6.789324959163471,36.05283338839907,2.461566402709533e-05
Classical,100,100,20,1.0,,0.018787628779935343,7.381875067656979,39.53486229938224,0.0018183186032167172
PPI,100,100,21,1.0,0.2731721862179327,0.018787628779935343,12.805021976954144,127.0995747782172,0.00043322376849235053
Classical,100,100,21,1.0,,0.018787628779935343,25.59330340376312,249.7090527446137,1.1426054679689774e-06
PPI,100,100,22,1.0,0.001964082701875941,0.018787628779935343,63.68876637110459,372.8810889201493,0.12963774417064844
Classical,100,100,22,1.0,,0.018787628779935343,64.27790057382916,375.6138868134005,0.12729246824654952
PPI,100,100,23,1.0,0.05949739076138075,0.018787628779935343,88.72205426295635,459.49202684738094,0.03485252288852147
Classical,100,100,23,1.0,,0.018787628779935343,97.91341277913938,507.5970310521004,0.0411782268512085
PPI,100,100,24,1.0,0.3394706160082852,0.018787628779935343,4.382834368360293,39.23424164495286,0.00013956719561676468
Classical,100,100,24,1.0,,0.018787628779935343,10.72302180702183,94.9650996475622,0.008571156446035398
PPI,100,100,25,1.0,0.39324343392092115,0.018787628779935343,51.90897362394946,281.80502106205347,0.02946380726065976
Classical,100,100,25,1.0,,0.018787628779935343,134.28988078564123,742.2618027258428,0.0635313793447203
PPI,100,100,26,1.0,0.0036919378195194802,0.018787628779935343,94.09170243884103,669.3664816304574,0.014102609368746152
