method,p,n,ratio,trial,std,lower,upper,coverage,error,width
PPI,20,100,5.0,26,0.1,97.66078761730972,256.3278744458924,0,86.85146974961783,158.66708682858268
Classical,20,100,5.0,26,0.1,158.68760957477966,558.4286980361275,0,268.4152925234703,399.7410884613478
PPI,20,100,5.0,27,0.1,17.642755190781635,97.15012474040495,1,32.74642131638994,79.50736954962332
Classical,20,100,5.0,27,0.1,72.22387722184601,573.8640116154075,1,232.90108313664354,501.64013439356154
PPI,20,100,5.0,28,0.1,20.742012349510333,100.48834219543598,1,29.527684009510075,79.74632984592564
Classical,20,100,5.0,28,0.1,-180.55152269963327,252.60429202581838,1,54.11647661889067,433.15581472545165
PPI,20,100,5.0,29,0.1,46.78294933629882,142.65488731076132,1,4.5760570415468464,95.8719379744625
Classical,20,100,5.0,29,0.1,119.05065351261072,642.8991558923674,0,290.83204342050584,523.8485023797566
PPI,100,10,0.1,0,1.0,19.315571006139393,111.56107282424163,1,24.704539366792716,92.24550181810224
PPI,100,10,0.1,1,1.0,19.62937985650163,111.7340193933396,1,24.46116165706262,92.10463953683796
PPI,100,10,0.1,2,1.0,-87.48641109442264,136.58995807300323,1,65.59108779269293,224.07636916742587
PPI,100,10,0.1,3,1.0,19.883371259536133,112.09168653494258,1,24.155332384743872,92.20831527540645
PPI,100,10,0.1,4,1.0,-159.23238702200126,235.7121086630479,1,51.90300046145991,394.94449568504916
PPI,100,10,0.1,5,1.0,-358.55913525242084,241.497135915074,1,148.67386095065666,600.0562711674949
PPI,100,10,0.1,6,1.0,18.934789325108405,111.16903013732912,1,25.090951550764473,92.23424081222072
PPI,100,10,0.1,7,1.0,-114.08534311801975,77.87763112019894,0,108.24671728089363,191.9629742382187
PPI,100,10,0.1,8,1.0,18.985790214266103,111.20754205214533,1,25.046195148777514,92.22175183787922
PPI,100,10,0.1,9,1.0,18.471101444531683,110.69812833557774,1,25.55824639192852,92.22702689104605
PPI,100,10,0.1,10,1.0,-101.39873290989162,39.0238180295424,0,121.33031872215784,140.42255093943402
PPI,100,10,0.1,11,1.0,-204.9742910466178,198.83124652050793,1,93.21438354503816,403.8055375671257
PPI,100,10,0.1,12,1.0,-99.52062769471215,147.35098865856668,1,66.22768080005596,246.87161635327882
PPI,100,10,0.1,13,1.0,-61.41652381222333,128.09307232180515,1,56.80458702719232,189.50959613402847
PPI,100,10,0.1,14,1.0,-82.79266346343924,109.90300914156633,1,76.58768844291968,192.69567260500557
PPI,100,10,0.1,15,1.0,-38.793071136118336,120.73897748678561,1,49.169908106649586,159.53204862290394
PPI,100,10,0.1,16,1.0,-60.87018054086114,178.5067032191556,1,31.324599942835995,239.37688376001677
PPI,100,10,0.1,17,1.0,18.398258214530927,110.58202264103252,1,25.652720854201505,92.1837644265016
PPI,100,10,0.1,18,1.0,18.718382878337202,110.96548311261247,1,25.300928286508395,92.24710023427528
PPI,100,10,0.1,19,1.0,-223.7471429580703,303.6932846053286,1,50.169790458354086,527.4404275633989
PPI,100,10,0.1,20,1.0,-110.42357375913491,-43.25107392222915,0,166.98018512266526,67.17249983690576
PPI,100,10,0.1,21,1.0,-129.42472037782758,175.3190265882922,1,67.19570817675093,304.7437469661198
PPI,100,10,0.1,22,1.0,-113.64575141427935,85.22523955873106,0,104.35311720975737,198.8709909730104
PPI,100,10,0.1,23,1.0,-249.17341106399704,399.5011808047906,1,14.978976411586459,648.6745918687876
PPI,100,10,0.1,24,1.0,-347.88066680108534,511.3062713742887,1,8.430058995381543,859.186938175374
PPI,100,10,0.1,25,1.0,50.88578802047775,75.412117901919,0,26.993908320784854,24.526329881441256
PPI,100,10,0.1,26,1.0,-372.03673369751266,456.10555379389314,1,48.10845123379299,828.1422874914058
PPI,100,10,0.1,27,1.0,-220.7055961970733,336.1879598785258,1,32.401679441256974,556.8935560755991
PPI,100,10,0.1,28,1.0,-32.90764689559827,73.58239799047365,0,69.80548573454554,106.49004488607193
PPI,100,10,0.1,29,1.0,-50.51247892577443,156.9720266160631,1,36.9130874368389,207.4845055418375
PPI,50,10,0.2,0,1.0,-18.21676635447859,57.93655879810328,0,70.28296506017088,76.15332515258187
PPI,50,10,0.2,1,1.0,-20.93651690386973,227.03687018234154,1,12.90731535725267,247.9733870862113
PPI,50,10,0.2,2,1.0,-16.686909896680433,59.48527106765309,0,68.74368069649691,76.17218096433352
PPI,50,10,0.2,3,1.0,-110.09163686073022,133.18652827223718,1,78.59541557622975,243.2781651329674
PPI,50,10,0.2,4,1.0,-3.9723434564363647,23.26524349468115,0,80.49641126286083,27.237586951117514
PPI,50,10,0.2,5,1.0,-59.832915764046035,229.33415143111296,1,5.392243448449776,289.167067195159
PPI,50,10,0.2,6,1.0,-102.12506844121232,149.9289059644405,1,66.24094252036915,252.0539744056528
PPI,50,10,0.2,7,1.0,-232.42881262763802,-37.17260719257787,0,224.94357119209116,195.25620543506017
PPI,50,10,0.2,8,1.0,-19.806879333846364,56.42700572440084,0,71.83279808670599,76.23388505824721
PPI,50,10,0.2,9,1.0,-19.427282578857543,56.72452010151541,0,71.4942425206543,76.15180268037295
PPI,50,10,0.2,10,1.0,-73.32959879604213,182.32208435725676,1,35.64661850137592,255.6516831532989
PPI,50,10,0.2,11,1.0,165.25111834605087,204.38171550805777,0,94.67355564507109,39.13059716200689
PPI,50,10,0.2,12,1.0,-124.11342809401069,184.32507152237613,1,60.037039567800505,308.4384996163868
PPI,50,10,0.2,13,1.0,-176.96856208507504,105.02152170555414,1,126.11638147174368,281.99008379062917
PPI,50,10,0.2,14,1.0,-18.235509746449978,57.98306970957708,0,70.26908130041969,76.21857945602706
PPI,50,10,0.2,15,1.0,8.53229758770749,113.86346413398428,1,28.944980421137345,105.33116654627679
PPI,50,10,0.2,16,1.0,-88.61067931073647,189.78495748107866,1,39.555722196812134,278.39563679181515
PPI,50,10,0.2,17,1.0,-18.953648125294652,57.2590265148729,0,70.99017208719411,76.21267464016755
PPI,50,10,0.2,18,1.0,-106.00264136897256,153.42969805773063,1,66.42933293760419,259.4323394267032
PPI,50,10,0.2,19,1.0,-18.020861205281097,57.92743712983476,0,70.1895733197064,75.94829833511585
PPI,50,10,0.2,20,1.0,-184.49557406257205,264.26100547197433,1,50.26014557728209,448.7565795345464
PPI,50,10,0.2,21,1.0,-164.7058888260699,230.45232804247144,1,57.26964167378246,395.15821686854133
PPI,50,10,0.2,22,1.0,-254.3388255884957,197.32237627203892,1,118.65108594021162,451.6612018605346
PPI,50,10,0.2,23,1.0,-195.233824048558,62.185771478408085,0,156.6668875670582,257.4195955269661
PPI,50,10,0.2,24,1.0,-107.78677007119785,-55.95981457267232,0,172.01615360391833,51.82695549852553
PPI,50,10,0.2,25,1.0,-87.80446737428105,117.14674639394852,1,75.4717217721495,204.95121376822956
PPI,50,10,0.2,26,1.0,-157.69562333072705,174.32293275169374,1,81.82920657149988,332.0185560824208
PPI,50,10,0.2,27,1.0,-233.06543025014346,154.1252426108804,1,129.61295510161477,387.19067286102387
PPI,50,10,0.2,28,1.0,-248.18331788209844,202.88897667334624,1,112.79003188635933,451.07229455544467
PPI,50,10,0.2,29,1.0,-218.07181932860817,74.00542168488109,0,162.1760601038468,292.07724101348924
PPI,20,10,0.5,0,1.0,-332.0976666745556,202.5461862768906,1,154.91860148081574,534.6438529514462
PPI,20,10,0.5,1,1.0,-94.51997251309042,-22.4795406974374,0,148.64261788724713,72.04043181565302
PPI,20,10,0.5,2,1.0,-103.3429384717038,227.88999209390164,1,27.86933447088431,331.23293056560544
PPI,20,10,0.5,3,1.0,-94.17890921782937,-22.103392339535688,0,148.28401206066576,72.07551687829368
PPI,20,10,0.5,4,1.0,-93.79242266530198,-21.74476504129545,0,147.91145513528195,72.04765762400653
PPI,20,10,0.5,5,1.0,978.1841051528596,1029.8474429698524,0,913.8729127793729,51.663337816992794
PPI,20,10,0.5,6,1.0,-93.41366045203753,-21.421416641068667,0,147.56039982853633,71.99224381096886
PPI,20,10,0.5,7,1.0,-307.0512183309458,-299.4383998011162,0,393.38767034801424,7.61281852982961
PPI,20,10,0.5,8,1.0,-91.60152463064804,-19.693536428658796,0,145.79039181163665,71.90798820198924
PPI,20,10,0.5,9,1.0,-5.804199921975766,134.99433292578934,1,25.547794780076444,140.7985328477651
PPI,20,10,0.5,10,1.0,-94.16603265209001,-22.11723035228971,0,148.2844927841731,72.0488022998003
PPI,20,10,0.5,11,1.0,300.2654453667171,306.44633920235043,0,213.2130310025505,6.180893835633356
PPI,20,10,0.5,12,1.0,430.52705054487194,440.02100015702956,0,345.1311640689675,9.493949612157621
PPI,20,10,0.5,13,1.0,-249.3935743419068,-218.47913295817932,0,324.0792149320263,30.91444138372748
PPI,20,10,0.5,14,1.0,-472.7230648830403,-184.51609732787796,0,418.7624423874424,288.20696755516235
PPI,20,10,0.5,15,1.0,1252.3320170850398,1343.5192571400612,0,1207.7827758305673,91.18724005502145
PPI,20,10,0.5,16,1.0,-385.78910695572426,117.90747620987307,1,224.08367665490886,503.6965831655973
PPI,20,10,0.5,17,1.0,-93.48751491913099,-21.430664830857708,0,147.60195115697758,72.05685008827328
PPI,20,10,0.5,18,1.0,-141.33269943628898,-82.38894702819819,0,202.0036845142268,58.94375240809079
PPI,20,10,0.5,19,1.0,-291.0737002038679,-161.47087058305198,0,316.41514667544317,129.6028296208159
PPI,20,10,0.5,20,1.0,394.78540533779983,629.9011811223256,0,422.2004319480795,235.1157757845258
PPI,20,10,0.5,21,1.0,-91.06291430130749,-19.39773867148311,0,145.37318776837853,71.66517562982438
PPI,20,10,0.5,22,1.0,-496.6458168511399,-490.59850257730886,0,583.7650209962076,6.047314273831034
PPI,20,10,0.5,23,1.0,-319.07871452164795,-124.3050096120726,0,311.8347233488435,194.77370490957537
PPI,20,10,0.5,24,1.0,79.86206771815085,312.8517470107144,1,106.2140460824494,232.98967929256355
PPI,20,10,0.5,25,1.0,219.1694929882785,226.56509793914873,0,132.72443418173037,7.395604950870222
PPI,20,10,0.5,26,1.0,-316.1567929518196,-9.501649075345512,0,252.97208229556583,306.6551438764741
PPI,20,10,0.5,27,1.0,-656.4999241498273,-488.7986934480781,0,662.7921700809359,167.70123070174918
PPI,20,10,0.5,28,1.0,-91.69646632386457,-19.644265523241643,0,145.81322720553635,72.05220080062293
PPI,20,10,0.5,29,1.0,-175.5768111019891,-7.10142878356713,0,181.48198122476134,168.47538231842196
PPI,10,10,1.0,0,1.0,-619.1158201298458,-179.6827387035959,0,489.5421406987041,439.43308142624994
Classical,10,10,1.0,0,1.0,14850.783405053995,14850.783405054424,0,14760.640543772226,4.2928149923682213e-10
PPI,10,10,1.0,1,1.0,-639.1824791038646,-199.74482961720952,0,509.60651564252026,439.43764948665506
Classical,10,10,1.0,1,1.0,-31207.836285164427,-31207.836285163976,0,31297.979146446185,4.511093720793724e-10
PPI,10,10,1.0,2,1.0,11043.258881326978,11706.684273480007,0,11284.828716121508,663.425392153029
Classical,10,10,1.0,2,1.0,12668.604166494853,12668.604166494952,0,12578.461305212919,9.822542779147625e-11
PPI,10,10,1.0,3,1.0,19691.874080254398,20608.128467464696,0,20059.858412577563,916.2543872102979
Classical,10,10,1.0,3,1.0,24528.69736465157,24528.69736465215,0,24438.554503369876,5.820766091346741e-10
PPI,10,10,1.0,4,1.0,-1279.683880664342,460.3259049192134,1,499.8218491545476,1740.0097855835554
Classical,10,10,1.0,4,1.0,-423.0362710176254,-423.0362710176115,0,513.1791322996016,1.3869794202037156e-11
PPI,10,10,1.0,5,1.0,4563.990469099377,4593.372003450313,0,4488.5383749928615,29.381534350935908
Classical,10,10,1.0,5,1.0,4614.153256569298,4614.153256569472,0,4524.0103952874015,1.7462298274040222e-10
PPI,10,10,1.0,6,1.0,-623.6405439933312,-184.1865227983829,0,494.0563946778403,439.4540211949483
Classical,10,10,1.0,6,1.0,-22770.231432604327,-22770.231432603636,0,22860.374293885965,6.912159733474255e-10
PPI,10,10,1.0,7,1.0,-9009.73163979169,-7611.320425652799,0,8400.668894004228,1398.4112141388905
Classical,10,10,1.0,7,1.0,-12030.793083365637,-12030.793083365514,0,12120.93594464756,1.2369127944111824e-10
PPI,10,10,1.0,8,1.0,-621.9129991306397,-182.4808846680683,0,492.33980318133723,439.4321144625714
Classical,10,10,1.0,8,1.0,-14236.754487258237,-14236.754487257542,0,14326.897348539873,6.948539521545172e-10
PPI,10,10,1.0,9,1.0,-52736.698534108626,-52623.1772639222,0,52770.080760297395,113.52127018642204
Classical,10,10,1.0,9,1.0,-53059.72361594758,-53059.723615934556,0,53149.86647722305,1.3023964129388332e-08
PPI,10,10,1.0,10,1.0,-638.5762582493477,-199.48236930646706,0,509.1721750598906,439.09388894288065
Classical,10,10,1.0,10,1.0,4440.664812218685,4440.664812218707,0,4350.5219509367125,2.1827872842550278e-11
PPI,10,10,1.0,11,1.0,-7382.464556507973,-7382.212338637576,0,7472.481308854758,0.2522178703966347
Classical,10,10,1.0,11,1.0,-7383.056425890774,-7383.056425890718,0,7473.19928717273,5.638867150992155e-11
PPI,10,10,1.0,12,1.0,483.3770753612594,496.90873598943386,0,400.0000443933634,13.53166062817445
Classical,10,10,1.0,12,1.0,491.3831924057488,491.38319240587566,0,401.240331123829,1.268745108973235e-10
PPI,10,10,1.0,13,1.0,-3403.856336853834,-1608.297449577091,0,2596.2197544974456,1795.558887276743
Classical,10,10,1.0,13,1.0,-3308.131688595169,-3308.131688595129,0,3398.2745498771324,4.001776687800884e-11
PPI,10,10,1.0,14,1.0,-5378.3450541044895,-5371.995182115179,0,5465.312979391818,6.349871989310486
Classical,10,10,1.0,14,1.0,-5382.669177977725,-5382.669177977699,0,5472.812039259696,2.546585164964199e-11
PPI,10,10,1.0,15,1.0,-616.5608679100524,-177.06400278749254,0,486.9552966307557,439.4968651225598
Classical,10,10,1.0,15,1.0,531.2324710054602,531.2324710056052,0,441.0896097235495,1.4506440493278205e-10
PPI,10,10,1.0,16,1.0,10069.137944208,11608.447089364658,0,10748.649655504345,1539.309145156658
Classical,10,10,1.0,16,1.0,15023.599686582476,15023.599686582764,0,14933.456825300636,2.874003257602453e-10
PPI,10,10,1.0,17,1.0,-3801.3325402196224,-3794.3490819126873,0,3887.983672348138,6.983458306935063
Classical,10,10,1.0,17,1.0,-3804.1399259290856,-3804.139925928949,0,3894.2827872110006,1.3642420526593924e-10
PPI,10,10,1.0,18,1.0,-633.5994271000011,-194.3797584408175,0,504.1324540523926,439.2196686591836
Classical,10,10,1.0,18,1.0,-17588.73632692573,-17588.73632692338,0,17678.879188206538,2.3501343093812466e-09
PPI,10,10,1.0,19,1.0,23953.60978638751,24196.26033913465,0,23984.792201479097,242.65055274713814
Classical,10,10,1.0,19,1.0,24308.056419844088,24308.05641984545,0,24217.913558562785,1.3606040738523006e-09
PPI,10,10,1.0,20,1.0,-638.6998383715152,-199.81092271837977,0,509.3982418269307,438.8889156531354
Classical,10,10,1.0,20,1.0,-4779.58178574244,-4779.58178574222,0,4869.7246470243135,2.2009771782904863e-10
PPI,10,10,1.0,21,1.0,25052.346527354657,25054.17318596323,0,24963.11699537696,1.82665860857378
Classical,10,10,1.0,21,1.0,25059.51712174383,25059.51712174984,0,24969.37426046485,6.00994098931551e-09
PPI,10,10,1.0,22,1.0,-15433.180199962497,-15423.121079702685,0,15518.293501114575,10.059120259811607
Classical,10,10,1.0,22,1.0,-15454.747964126278,-15454.747964125736,0,15544.89082540799,5.420588422566652e-10
PPI,10,10,1.0,23,1.0,-137191.74899346402,-137191.29110406138,0,137281.6629100447,0.4578894026344642
Classical,10,10,1.0,23,1.0,-137195.9942319467,-137195.9942319179,0,137286.1370932143,2.8812792152166367e-08
PPI,10,10,1.0,24,1.0,-635.7746321538084,-196.34660947230316,0,506.203482095039,439.42802268150524
Classical,10,10,1.0,24,1.0,-5503.384813542187,-5503.384813541781,0,5593.527674823968,4.05634636990726e-10
PPI,10,10,1.0,25,1.0,-628.7901769795152,-189.51749269770934,0,499.2966961205955,439.2726842818058
Classical,10,10,1.0,25,1.0,665.0071407777122,665.007140777726,0,574.8642794957359,1.3869794202037156e-11
PPI,10,10,1.0,26,1.0,706.496732736686,3039.301641098531,0,1782.7563256356252,2332.8049083618453
Classical,10,10,1.0,26,1.0,4191.3666490098185,4191.366649009889,0,4101.22378772787,7.09405867382884e-11
PPI,10,10,1.0,27,1.0,-453.1676901838397,213.70160928438915,1,209.8759017317085,666.8692994682289
Classical,10,10,1.0,27,1.0,-81.76566518550034,-81.76566518540322,0,171.90852646743502,9.711698112369049e-11
PPI,10,10,1.0,28,1.0,4724.142946454175,5025.977940369433,0,4784.91758212982,301.83499391525766
Classical,10,10,1.0,28,1.0,5123.64094225994,5123.64094226004,0,5033.498080978006,1.000444171950221e-10
PPI,10,10,1.0,29,1.0,25728.1883853752,25731.548267544982,0,25639.725465178108,3.3598821697814856
Classical,10,10,1.0,29,1.0,25746.63073004836,25746.630730050056,0,25656.487868767224,1.6952981241047382e-09
PPI,2,10,5.0,0,1.0,-208.49204871110575,192.65079709015126,1,98.06348709246048,401.142845801257
Classical,2,10,5.0,0,1.0,-244.3975856371041,473.95882437336473,1,24.637758086147088,718.3564100104688
PPI,2,10,5.0,1,1.0,-669.1103851041889,-80.23409805503758,0,464.8151028615965,588.8762870491514
Classical,2,10,5.0,1,1.0,-595.6860510242251,-125.53706326973233,0,450.75441842896197,470.14898775449274
PPI,2,10,5.0,2,1.0,-481.73175160657274,-331.0986746117635,0,496.55807439115137,150.63307699480924
Classical,2,10,5.0,2,1.0,-433.5734016189575,287.60830489045225,1,163.12540964623588,721.1817065094098
PPI,2,10,5.0,3,1.0,-502.8112931079251,-465.0483020434679,0,574.0726588576797,37.762991064457196
Classical,2,10,5.0,3,1.0,-552.6052283712905,-19.64726374714462,0,376.2691073412008,532.9579646241459
PPI,2,10,5.0,4,1.0,-624.1448301849359,-412.05010824498686,0,608.2403304969446,212.09472193994907
Classical,2,10,5.0,4,1.0,-1059.9192458928069,6.157798120045072,0,617.0235851683641,1066.077044012852
PPI,2,10,5.0,5,1.0,-502.3112338421193,-464.5317775483765,0,573.5643669772311,37.77945629374278
Classical,2,10,5.0,5,1.0,-1498.2982407620161,305.9608347768102,1,686.3115642745861,1804.2590755388264
PPI,2,10,5.0,6,1.0,-454.84056755652205,-205.7425211926968,0,420.4344056565927,249.09804636382523
Classical,2,10,5.0,6,1.0,-578.4181727353733,67.26545112816959,0,345.7192220855851,645.683623863543
PPI,2,10,5.0,7,1.0,-662.1720126838954,-250.76526727974226,0,546.6115012638021,411.4067454041532
Classical,2,10,5.0,7,1.0,-884.5773127206858,19.37125677384705,0,522.7458892554025,903.9485694945329
PPI,2,10,5.0,8,1.0,-722.3452251496923,-289.7210479921936,0,596.1759978529261,432.6241771574987
Classical,2,10,5.0,8,1.0,-897.333573575603,-136.38079463237125,0,607.0000453859703,760.9527789432318
PPI,2,10,5.0,9,1.0,-502.34621419406994,-464.56044403930343,0,573.5961903986699,37.78577015476651
Classical,2,10,5.0,9,1.0,-1018.4374694961722,443.70173590733896,1,377.51072807639986,1462.1392054035111
PPI,2,10,5.0,10,1.0,-744.8322953126476,-454.52425768535363,0,689.8211377809838,290.30803762729397
Classical,2,10,5.0,10,1.0,-1641.5238776979381,-70.33122455734292,0,946.0704124096237,1571.1926531405952
PPI,2,10,5.0,11,1.0,-502.43452726820016,-464.6611562584649,0,573.6907030453158,37.77337100973523
Classical,2,10,5.0,11,1.0,-969.4792362804151,27.621884351849076,0,561.0715372462662,997.1011206322642
PPI,2,10,5.0,12,1.0,-987.05672126041,-705.5455698944539,0,936.4440068594151,281.51115136595604
Classical,2,10,5.0,12,1.0,-1333.5080748302767,-770.3901291472442,0,1142.0919632707437,563.1179456830324
PPI,2,10,5.0,13,1.0,-724.9681903233368,-152.8677964806348,0,529.060854683969,572.100393842702
Classical,2,10,5.0,13,1.0,-818.3232507475769,-11.52333725343317,0,505.0661552824883,806.7999134941438
PPI,2,10,5.0,14,1.0,-936.9276976254557,-687.0880141118403,0,902.1507171506312,249.83968351361546
Classical,2,10,5.0,14,1.0,-1129.317080352317,-655.7140115444801,0,982.6584072303817,473.60306880783685
PPI,2,10,5.0,15,1.0,-502.80483068846485,-465.1004525742458,0,574.0955029133386,37.704378114219026
Classical,2,10,5.0,15,1.0,-797.3058928121064,159.9195390350336,1,408.83603817051966,957.22543184714
PPI,2,10,5.0,16,1.0,-605.0810204133913,104.12015431338818,1,340.6232943319848,709.2011747267795
Classical,2,10,5.0,16,1.0,-514.369126159082,121.41318639571233,1,286.6208311636681,635.7823125547943
PPI,2,10,5.0,17,1.0,-734.7420229678859,-380.12914037371604,0,647.5784429527841,354.61288259416983
Classical,2,10,5.0,17,1.0,-1177.2607767356299,-207.06988706725394,0,782.3081931834251,970.1908896683759
PPI,2,10,5.0,18,1.0,-434.35659438434686,-52.20627266892765,0,333.4242948086205,382.1503217154192
Classical,2,10,5.0,18,1.0,-481.9503073185895,38.87411019781399,0,311.680959842371,520.8244175164035
PPI,2,10,5.0,19,1.0,-709.104288405455,-447.4534649918341,0,668.4217379806278,261.6508234136209
Classical,2,10,5.0,19,1.0,-1204.4275040569837,-270.3429059803907,0,827.5280663006704,934.084598076593
PPI,2,10,5.0,20,1.0,-503.11685348952193,-465.29523812975486,0,574.3489070916216,37.821615359767065
Classical,2,10,5.0,20,1.0,-457.73916602468086,14.932378222634327,0,311.5462551830065,472.6715442473152
PPI,2,10,5.0,21,1.0,-540.9179517148018,-399.45482830133324,0,560.3292512900507,141.46312341346857
Classical,2,10,5.0,21,1.0,-682.756596169897,-105.71382259890623,0,484.3780706663849,577.0427735709907
PPI,2,10,5.0,22,1.0,-500.91782195907086,-463.17057218279325,0,572.1870583529153,37.74724977627761
Classical,2,10,5.0,22,1.0,-1089.049765640415,-790.7207374188674,0,1030.0281128116244,298.32902822154756
PPI,2,10,5.0,23,1.0,-501.7657990272858,-464.0293000998109,0,573.0404108455316,37.73649892747494
Classical,2,10,5.0,23,1.0,-1036.6511231006016,-303.4643134343919,0,760.2005795494799,733.1868096662097
PPI,2,10,5.0,24,1.0,-766.9276322626854,-455.5894197603204,0,701.4013872934861,311.33821250236497
Classical,2,10,5.0,24,1.0,-856.3438233649435,-425.7735537274993,0,731.2015498282046,430.57026963744426
PPI,2,10,5.0,25,1.0,-514.9335725145761,-455.0339177679342,0,575.1266064232384,59.899654746641886
Classical,2,10,5.0,25,1.0,-1137.2607172571857,109.28841025567453,1,604.1290147827388,1246.5491275128602
PPI,2,10,5.0,26,1.0,-661.0600857458227,-297.7376086574774,0,569.5417084836332,363.3224770883453
Classical,2,10,5.0,26,1.0,-782.6958664005049,-167.88064664709054,0,565.4311178057809,614.8152197534143
PPI,2,10,5.0,27,1.0,-529.4063716189826,-401.0242793781149,0,555.3581867805319,128.38209224086768
Classical,2,10,5.0,27,1.0,-666.4482942488155,24.704849195245345,0,411.01458380876835,691.1531434440608
PPI,2,10,5.0,28,1.0,-834.1536148813755,-390.29480091841856,0,702.3670691818802,443.8588139629569
Classical,2,10,5.0,28,1.0,-954.86468343763,-344.0289219426704,0,739.5896639721334,610.8357614949596
PPI,2,10,5.0,29,1.0,-652.6613053754259,-356.49657839807907,0,594.7218031687356,296.1647269773468
Classical,2,10,5.0,29,1.0,-974.6589676970939,-84.76801381332228,0,619.8563520371913,889.8909538837715
PPI,200,20,0.1,0,1.0,-229.20163852423,0.4089794295157674,0,204.53919082934033,229.61061795374576
PPI,200,20,0.1,1,1.0,-566.0505992352284,414.6528618867036,1,165.84172995624567,980.703461121932
PPI,200,20,0.1,2,1.0,-233.18562672420012,14.452791439226687,0,199.50927892446992,247.63841816342682
PPI,200,20,0.1,3,1.0,-221.11317991625666,8.8094670142508,0,196.29471773298616,229.92264693050745
PPI,200,20,0.1,4,1.0,-392.74650249044674,333.3349585491614,1,119.8486332526259,726.0814610396081
PPI,200,20,0.1,5,1.0,-220.34379153014947,9.358836405509336,0,195.6353388443033,229.70262793565882
PPI,200,20,0.1,6,1.0,-221.48936748724375,8.347616834709783,0,196.7137366082502,229.83698432195354
PPI,200,20,0.1,7,1.0,-343.0302575571388,267.70052269218417,1,127.80772871446054,610.730780249323
PPI,200,20,0.1,8,1.0,-226.8602779095774,2.439510966797471,0,202.3532447533732,229.29978887637486
PPI,200,20,0.1,9,1.0,-388.1721135683728,291.7525449514092,1,138.35264559046504,679.924658519782
PPI,200,20,0.1,10,1.0,-226.5942337937513,3.431053936408361,0,201.7244512106547,230.02528773015968
PPI,200,20,0.1,11,1.0,-229.6785383905576,0.02585921457246343,0,204.9692008699758,229.70439760513005
PPI,200,20,0.1,12,1.0,-231.6228408681705,-2.713509516658249,0,207.3110364743976,228.90933135151226
PPI,200,20,0.1,13,1.0,-223.45574758199177,5.628317415761998,0,199.05657636509812,229.08406499775379
PPI,200,20,0.1,14,1.0,-225.67851452884673,4.129064506658352,0,200.91758629307742,229.80757903550509
PPI,200,20,0.1,15,1.0,-487.2713976640705,339.67057386875024,1,163.94327317964337,826.9419715328207
PPI,200,20,0.1,16,1.0,-626.8788163075442,482.5666673509088,1,162.29893576030094,1109.445483658453
PPI,200,20,0.1,17,1.0,-222.25422653775695,7.385014044205107,0,197.57746752875914,229.63924058196204
PPI,200,20,0.1,18,1.0,-253.06975222402428,209.6887453522757,1,111.83336471785752,462.7584975763
PPI,200,20,0.1,19,1.0,-216.3350439573452,13.333971442989522,0,191.64339753916107,229.66901540033473
PPI,200,20,0.1,20,1.0,-227.78485821850495,2.2563749546622915,0,202.90710291390457,230.04123317316726
PPI,200,20,0.1,21,1.0,-223.93156085076046,5.96492859636956,0,199.1261774091787,229.89648944713002
PPI,200,20,0.1,22,1.0,-437.17047949608855,282.2081716722289,1,167.62401519391307,719.3786511683174
PPI,200,20,0.1,23,1.0,-308.5447076272693,97.77614625053714,1,195.5271419703493,406.3208538778064
PPI,200,20,0.1,24,1.0,-428.04414946675047,254.2976493233305,1,177.01611135369322,682.3417987900809
PPI,200,20,0.1,25,1.0,-325.4783617329024,287.80235087971255,1,108.98086670857815,613.2807126126149
PPI,200,20,0.1,26,1.0,-479.87795797392045,324.45015205391206,1,167.85676424198743,804.3281100278325
PPI,200,20,0.1,27,1.0,-227.66874237275343,1.532236540114269,0,203.21111419830282,229.2009789128677
PPI,200,20,0.1,28,1.0,-214.87729583503153,14.350359644900962,0,190.4063293770485,229.22765547993248
PPI,200,20,0.1,29,1.0,-219.6166257220927,9.919681054192765,0,194.99133361593317,229.53630677628547
PPI,100,20,0.2,0,1.0,-123.01553932915292,-10.848795388743582,0,157.07502864093146,112.16674394040933
PPI,100,20,0.2,1,1.0,-122.31107965196485,-10.160186272377686,0,156.3784942441545,112.15089337958716
PPI,100,20,0.2,2,1.0,-122.69280782178346,-10.503703374583907,0,156.7411168801669,112.18910444719955
PPI,100,20,0.2,3,1.0,-94.84290756808358,214.0073044559065,1,30.560662838071764,308.8502120239901
PPI,100,20,0.2,4,1.0,-123.57685829716118,-11.449996135544637,0,157.65628849833615,112.12686216161654
PPI,100,20,0.2,5,1.0,-127.69929332032368,-15.816878854220874,0,161.9009473692555,111.8824144661028
PPI,100,20,0.2,6,1.0,-117.70767884520731,187.19144635413195,1,55.40097752752091,304.89912519933927
PPI,100,20,0.2,7,1.0,-147.50809132084635,114.32606245818891,1,106.73387571331195,261.83415377903526
PPI,100,20,0.2,8,1.0,-124.4260094766662,-12.22146899356401,0,158.46660051709833,112.20454048310219
PPI,100,20,0.2,9,1.0,-122.56513473459462,-10.504157238394967,0,156.67750726847802,112.06097749619965
PPI,100,20,0.2,10,1.0,-123.6651810049332,-11.698562699675755,0,157.82473313428773,111.96661830525744
PPI,100,20,0.2,11,1.0,-120.21327121030487,-8.236740034456439,0,154.3678669043639,111.97653117584844
