method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
Classical,4000,-0.04783421006851335,0.4894283120375416,9,-0.01,0.01,False,0.0407602897917753,,0.537262522106055
PPI,5000,0.3174877255942105,0.772775960330087,0,-0.01,0.01,True,0.0019033627533666026,,0.4552882347358765
Tuned PPI,5000,0.3174877255942105,0.772775960330087,0,-0.01,0.01,True,0.0019033627533666026,1.0,0.4552882347358765
Classical,5000,0.31424845021241343,0.7761447783595137,0,-0.01,0.01,True,0.0018958199329136536,,0.46189632814710024
PPI,5000,0.25863622663943076,0.7293480040458381,1,-0.01,0.01,True,0.010022384598995713,,0.47071177740640735
Tuned PPI,5000,0.2622450660953942,0.7257582919604917,1,-0.01,0.01,True,0.009993197879063073,0.0,0.46351322586509747
Classical,5000,0.2622682429155858,0.7257351151403001,1,-0.01,0.01,True,0.009993197879063073,,0.4634668722247143
PPI,5000,0.3903768453101851,0.8497302767684475,2,-0.01,0.01,True,0.011355884011477796,,0.45935343145826235
Tuned PPI,5000,0.39036238103068865,0.8497189162742924,2,-0.01,0.01,True,0.011353236821429044,0.9400984030374974,0.45935653524360376
Classical,5000,0.39268505072025084,0.8469909514056457,2,-0.01,0.01,True,0.01131173254272244,,0.4543059006853949
PPI,5000,0.6518639756827612,1.121982642171262,3,-0.01,0.01,False,0.08695249803185714,,0.47011866648850076
Tuned PPI,5000,0.6501563846540979,1.1233221818771026,3,-0.01,0.01,False,0.08690331621432755,0.0,0.4731657972230048
Classical,5000,0.6501800441269912,1.1232985224042094,3,-0.01,0.01,False,0.08690331621432755,,0.4731184782772182
PPI,5000,0.13870010457495996,0.6130544517282872,4,-0.01,0.01,True,0.008055475304722075,,0.47435434715332725
Tuned PPI,5000,0.14394711907255667,0.6075171780370677,4,-0.01,0.01,True,0.008083894036590511,0.0,0.4635700589645111
Classical,5000,0.14397029873454606,0.6074939983750783,4,-0.01,0.01,True,0.008083894036590511,,0.4635236996405323
PPI,5000,0.5432555744368663,1.0179080031560301,5,-0.01,0.01,False,0.04007344748091293,,0.4746524287191638
Tuned PPI,5000,0.5432651431536417,1.0179070191246002,5,-0.01,0.01,False,0.04007308936277606,0.8675295041810007,0.4746418759709585
Classical,5000,0.5431058897570111,1.0181224923441803,5,-0.01,0.01,False,0.04007078707702094,,0.47501660258716916
PPI,5000,0.1786201105991576,0.6619198031849713,6,-0.01,0.01,True,0.003628106755184072,,0.48329969258581373
Tuned PPI,5000,0.18503732408740955,0.6553479965289085,6,-0.01,0.01,True,0.003634232740500701,0.0,0.47031067244149893
Classical,5000,0.18506084079692564,0.6553244798193925,6,-0.01,0.01,True,0.003634232740500701,,0.4702636390224668
PPI,5000,0.0839843789581678,0.5578840714308488,7,-0.01,0.01,True,0.019222695345915506,,0.47389969247268104
Tuned PPI,5000,0.08941679470915798,0.5521722438168735,7,-0.01,0.01,True,0.019245517358812747,0.0,0.4627554491077155
Classical,5000,0.08943993363861741,0.5521491048874141,7,-0.01,0.01,True,0.019245517358812747,,0.4627091712487967
PPI,5000,0.22539168112582883,0.6801508158420179,8,-0.01,0.01,True,0.003340751402510517,,0.454759134716189
Tuned PPI,5000,0.2286965826079368,0.6762095191046555,8,-0.01,0.01,True,0.003356702800165527,0.0,0.44751293649671875
Classical,5000,0.22871895937365572,0.6761871423389366,8,-0.01,0.01,True,0.003356702800165527,,0.4474681829652809
PPI,5000,0.2326895877146151,0.7011594031723224,9,-0.01,0.01,True,0.0005534732611635716,,0.4684698154577073
Tuned PPI,5000,0.24025468754857393,0.6925773367138364,9,-0.01,0.01,True,0.000570795619438532,0.0,0.45232264916526244
Classical,5000,0.2402773048119524,0.6925547194504579,9,-0.01,0.01,True,0.000570795619438532,,0.45227741463850546
PPI,1000,0.002505830190005609,1.0112008278904923,0,-0.01,0.1,True,0.003012476516802329,,1.0086949977004867
Tuned PPI,1000,0.002505830190005609,1.0112008278904923,0,-0.01,0.1,True,0.003012476516802329,1.0,1.0086949977004867
Classical,1000,0.024083700602769265,0.9848404190625832,0,-0.01,0.1,True,0.0029060416865048255,,0.960756718459814
PPI,1000,0.13164651034601227,1.1820208302867237,1,-0.01,0.1,True,0.11746372469245046,,1.0503743199407114
Tuned PPI,1000,0.1282115663970106,1.1792111226497681,1,-0.01,0.1,True,0.11701026089306109,0.27387721685747707,1.0509995562527576
Classical,1000,0.15748903828370914,1.1475783083384663,1,-0.01,0.1,True,0.11684175772995621,,0.9900892700547572
PPI,1000,-0.1441530010511195,0.8571674048886585,2,-0.01,0.1,True,0.019500149245713243,,1.001320405939778
Tuned PPI,1000,-0.14264224633732164,0.8561078059759737,2,-0.01,0.1,True,0.0192623430889221,0.0,0.9987500523132953
Classical,1000,-0.1423924963711362,0.8558580560097884,2,-0.01,0.1,True,0.0192623430889221,,0.9982505523809246
PPI,1000,-0.4343212383563351,0.6220699707945834,3,-0.01,0.1,True,0.1147788655356165,,1.0563912091509184
Tuned PPI,1000,-0.4406102033220095,0.6159326513926232,3,-0.01,0.1,True,0.11752528001416196,0.0,1.0565428547146327
Classical,1000,-0.44034600154136416,0.6156684496119779,3,-0.01,0.1,True,0.11752528001416196,,1.056014451153342
PPI,1000,-0.0561227589286073,0.9896679916619415,4,-0.01,0.1,True,0.036560226060680885,,1.0457907505905488
Tuned PPI,1000,-0.0561227589286073,0.9896679916619415,4,-0.01,0.1,True,0.036560226060680885,1.0,1.0457907505905488
Classical,1000,-0.08232034860807641,1.0112380243884522,4,-0.01,0.1,True,0.03760509181626156,,1.0935583729965286
PPI,1000,-0.08200236421070223,0.9543470568214543,5,-0.01,0.1,True,0.027390968201709484,,1.0363494210321564
Tuned PPI,1000,-0.08200236421070223,0.9543470568214543,5,-0.01,0.1,True,0.027390968201709484,1.0,1.0363494210321564
Classical,1000,-0.0775932494791316,0.9570150227935825,5,-0.01,0.1,True,0.02775989196327963,,1.0346082722727141
PPI,1000,-0.21124178871970173,0.7584351112026462,6,-0.01,0.1,True,0.027485107214904696,,0.969676899922348
Tuned PPI,1000,-0.21028397634862805,0.7594946689442915,6,-0.01,0.1,True,0.027302022313294483,0.6779779070669364,0.9697786452929196
Classical,1000,-0.2312245355768795,0.7846825528027962,6,-0.01,0.1,True,0.026921630355951583,,1.0159070883796757
PPI,1000,-0.3767903692813025,0.6554366905938261,7,-0.01,0.1,True,0.11841135837058772,,1.0322270598751286
Tuned PPI,1000,-0.3767903692813025,0.6554366905938261,7,-0.01,0.1,True,0.11841135837058772,1.0,1.0322270598751286
Classical,1000,-0.39887587425337484,0.6798044877206191,7,-0.01,0.1,True,0.11747585536758995,,1.078680361973994
PPI,1000,0.30280701642744057,1.313035027174189,8,-0.01,0.1,True,0.047880460560867914,,1.0102280107467485
Tuned PPI,1000,0.30356680760577903,1.3130746300659126,8,-0.01,0.1,True,0.04798929776779705,0.5942586896929899,1.0095078224601335
Classical,1000,0.2704259132471053,1.3473863366158918,8,-0.01,0.1,True,0.04814938909478925,,1.0769604233687864
PPI,1000,-0.05996755482923061,0.9032740185969947,9,-0.01,0.1,True,0.010500349977254254,,0.9632415734262254
Tuned PPI,1000,-0.05996755482923061,0.9032740185969947,9,-0.01,0.1,True,0.010500349977254254,1.0,0.9632415734262254
Classical,1000,-0.08533923583054737,0.9342650091014904,9,-0.01,0.1,True,0.010326373169428306,,1.0196042449320377
PPI,2000,0.322542820642367,1.0207539778318164,0,-0.01,0.1,True,0.06566422339669882,,0.6982111571894494
Tuned PPI,2000,0.3001673324365859,1.0383519253824876,0,-0.01,0.1,True,0.06580077785253897,0.0,0.7381845929459017
Classical,2000,0.30025961704772286,1.0382596407713507,0,-0.01,0.1,True,0.06580077785253897,,0.7380000237236278
PPI,2000,0.34352635977771806,1.098241418643497,1,-0.01,0.1,True,0.06488672658150046,,0.7547150588657789
Tuned PPI,2000,0.35473813191937853,1.085233920567222,1,-0.01,0.1,True,0.06461835830037273,0.0,0.7304957886478434
Classical,2000,0.35482945530981014,1.0851425971767903,1,-0.01,0.1,True,0.06461835830037273,,0.7303131418669802
PPI,2000,0.4436462527120536,1.167614360238204,2,-0.01,0.1,True,0.055354211463180494,,0.7239681075261505
Tuned PPI,2000,0.42998939084823223,1.1798081541816157,2,-0.01,0.1,True,0.054772764628026674,0.0,0.7498187633333835
Classical,2000,0.43008312991249764,1.1797144151173502,2,-0.01,0.1,True,0.054772764628026674,,0.7496312852048526
PPI,2000,0.04533256098974775,0.753638889346105,3,-0.01,0.1,True,0.10842527081929132,,0.7083063283563573
Tuned PPI,2000,0.03142554037350603,0.7609931997268877,3,-0.01,0.1,True,0.10830066979707105,0.0,0.7295676593533817
Classical,2000,0.03151674773327068,0.7609019923671232,3,-0.01,0.1,True,0.10830066979707104,,0.7293852446338525
PPI,2000,0.08694561097660569,0.8105961734227539,4,-0.01,0.1,True,0.010411097668469073,,0.7236505624461482
Tuned PPI,2000,0.08384486438260608,0.8220851243719453,4,-0.01,0.1,True,0.010199669055165131,0.0,0.7382402599893392
Classical,2000,0.08393715595299334,0.821992832801558,4,-0.01,0.1,True,0.010199669055165124,,0.7380556768485647
PPI,2000,0.003699073459857871,0.7493982465447818,5,-0.01,0.1,True,0.04465744135960591,,0.745699173084924
Tuned PPI,2000,0.005374590706058335,0.7531168033786964,5,-0.01,0.1,True,0.043288253507832324,0.0,0.7477422126726381
Classical,2000,0.00546807016903561,0.753023323915719,5,-0.01,0.1,True,0.04328825350783234,,0.7475552537466834
PPI,2000,-0.1294592818246324,0.6273210912782828,6,-0.01,0.1,True,0.08587506534154404,,0.7567803731029152
Tuned PPI,2000,-0.11799291132281961,0.6174982588679447,6,-0.01,0.1,True,0.08535479559632284,0.0,0.7354911701907644
Classical,2000,-0.1179009634316224,0.6174063109767476,6,-0.01,0.1,True,0.08535479559632284,,0.73530727440837
PPI,2000,0.14596586574712778,0.860998548823848,7,-0.01,0.1,True,0.06529246213887782,,0.7150326830767202
Tuned PPI,2000,0.1572082518621099,0.850329410106186,7,-0.01,0.1,True,0.06536690207126147,0.0,0.6931211582440762
Classical,2000,0.1572949028396159,0.85024275912868,7,-0.01,0.1,True,0.06536690207126147,,0.6929478562890641
PPI,2000,0.15183871396546367,0.873742023373253,8,-0.01,0.1,True,0.1014512900344123,,0.7219033094077894
Tuned PPI,2000,0.15354248761309636,0.8742861121669687,8,-0.01,0.1,True,0.10086944237448232,0.0,0.7207436245538723
Classical,2000,0.15363259183060107,0.8741960079494641,8,-0.01,0.1,True,0.10086944237448232,,0.720563416118863
PPI,2000,0.039824649969124826,0.7749300362035758,9,-0.01,0.1,True,0.053405464688652524,,0.735105386234451
Tuned PPI,2000,0.039824649969124826,0.7749300362035758,9,-0.01,0.1,True,0.053405464688652524,1.0,0.735105386234451
Classical,2000,0.03644297508866051,0.7715411910349381,9,-0.01,0.1,True,0.0532828671441401,,0.7350982159462776
PPI,3000,0.24854468230477722,0.841314094263556,0,-0.01,0.1,True,0.018480141467333042,,0.5927694119587787
Tuned PPI,3000,0.24394489758307275,0.8438788642488815,0,-0.01,0.1,True,0.018263714131813432,0.0,0.5999339666658088
Classical,3000,0.24399489624719722,0.843828865584757,0,-0.01,0.1,True,0.018263714131813432,,0.5998339693375598
PPI,3000,0.09043021773216409,0.7155673627156625,1,-0.01,0.1,True,0.005097503183964374,,0.6251371449834984
Tuned PPI,3000,0.09043021773216409,0.7155673627156625,1,-0.01,0.1,True,0.005097503183964374,1.0,0.6251371449834984
Classical,3000,0.1029546714152037,0.7036468638180391,1,-0.01,0.1,True,0.0050544205479685946,,0.6006921924028354
PPI,3000,0.27618952115515655,0.8599325229870622,2,-0.01,0.1,True,0.002578040605780738,,0.5837430018319056
Tuned PPI,3000,0.27618952115515655,0.8599325229870622,2,-0.01,0.1,True,0.002578040605780738,1.0,0.5837430018319056
Classical,3000,0.27464639275126523,0.8570337589459289,2,-0.01,0.1,True,0.0024393174561857835,,0.5823873661946637
PPI,3000,0.31515295945007377,0.9302761624288765,3,-0.01,0.1,True,0.009378824914945096,,0.6151232029788027
Tuned PPI,3000,0.31926609811555756,0.9345231812579946,3,-0.01,0.1,True,0.010067923582848807,0.16780114322737533,0.6152570831424371
Classical,3000,0.3314758094652768,0.9239991775654517,3,-0.01,0.1,True,0.010209865952639044,,0.5925233681001749
PPI,3000,0.318398029104271,0.9288812132815991,4,-0.01,0.1,True,0.011116401763787158,,0.6104831841773282
Tuned PPI,3000,0.3193363625876662,0.9280175861879003,4,-0.01,0.1,True,0.011336714511898013,0.0,0.6086812236002341
Classical,3000,0.3193870902506239,0.9279668585249425,4,-0.01,0.1,True,0.011336714511898013,,0.6085797682743186
PPI,3000,0.29751244601382637,0.895531692197733,5,-0.01,0.1,True,0.00881609340444767,,0.5980192461839067
Tuned PPI,3000,0.3057097388165148,0.8815246380490795,5,-0.01,0.1,True,0.008321397622064044,0.0,0.5758148992325647
Classical,3000,0.305757727390833,0.8814766494747615,5,-0.01,0.1,True,0.008321397622064044,,0.5757189220839285
PPI,3000,0.1972676140852857,0.788924332239657,6,-0.01,0.1,True,0.002267621073528219,,0.5916567181543713
Tuned PPI,3000,0.1972676140852857,0.788924332239657,6,-0.01,0.1,True,0.002267621073528219,1.0,0.5916567181543713
Classical,3000,0.19970441892868712,0.7904877896612601,6,-0.01,0.1,True,0.0023284380016854235,,0.5907833707325729
PPI,3000,0.3511958749726515,0.946965434884303,7,-0.01,0.1,True,0.023594643467104548,,0.5957695599116515
Tuned PPI,3000,0.3504083594182077,0.9460873054766841,7,-0.01,0.1,True,0.02351126721759431,0.36546392028519137,0.5956789460584764
Classical,3000,0.3343459934298266,0.9611903357281403,7,-0.01,0.1,True,0.02346359074480314,,0.6268443422983137
PPI,3000,0.1726449678161453,0.7763386076549712,8,-0.01,0.1,True,0.031024931554754474,,0.603693639838826
Tuned PPI,3000,0.17042677423494879,0.777497144787887,8,-0.01,0.1,True,0.03206801787624967,0.0,0.6070703705529382
Classical,3000,0.1704773676489647,0.7774465513738711,8,-0.01,0.1,True,0.03206801787624967,,0.6069691837249064
PPI,3000,0.24077681400052658,0.8554425008264344,9,-0.01,0.1,True,0.003757025247414116,,0.6146656868259077
Tuned PPI,3000,0.2428630656909837,0.8572545386449603,9,-0.01,0.1,True,0.003920597843659845,0.06291598279557252,0.6143914729539766
Classical,3000,0.24213018529203795,0.8582491508749663,9,-0.01,0.1,True,0.003931747594563377,,0.6161189655829284
PPI,4000,-0.017693079195946954,0.4813977437903735,0,-0.01,0.1,False,0.041306179853256186,,0.49909082298632046
Tuned PPI,4000,-0.016234190612799737,0.4827759956280616,0,-0.01,0.1,False,0.040872223403078396,0.5552637272387502,0.49901018624086135
Classical,4000,-0.01242190300773477,0.4825059447625181,0,-0.01,0.1,False,0.04033363560480706,,0.4949278477702529
PPI,4000,0.5417725890464702,1.0854764835498165,1,-0.01,0.1,False,0.06003551835149592,,0.5437038945033463
Tuned PPI,4000,0.5445274137131109,1.08629714806241,1,-0.01,0.1,False,0.06012293517024393,0.0,0.5417697343492991
Classical,4000,0.5445612764380605,1.0862632853374603,1,-0.01,0.1,False,0.06012293517024393,,0.5417020088993998
PPI,4000,0.163826667094984,0.6890209356800308,2,-0.01,0.1,True,0.0032513173818560924,,0.5251942685850468
Tuned PPI,4000,0.16296766723583955,0.6893960024349151,2,-0.01,0.1,True,0.003226372268084395,0.0,0.5264283351990755
Classical,4000,0.16300057106340687,0.6893630986073478,2,-0.01,0.1,True,0.003226372268084395,,0.526362527543941
PPI,4000,0.33241664605074717,0.8628761615540308,3,-0.01,0.1,True,0.030270917945585143,,0.5304595155032836
Tuned PPI,4000,0.33287030305762794,0.86314480708458,3,-0.01,0.1,True,0.030138900365609816,0.4382327308913161,0.5302745040269521
Classical,4000,0.3223054001360778,0.8742731757523802,3,-0.01,0.1,True,0.030036386935711742,,0.5519677756163024
PPI,4000,0.1537046014496064,0.6565444206435264,4,-0.01,0.1,True,0.005065362382140772,,0.50283981919392
Tuned PPI,4000,0.1537046014496064,0.6565444206435264,4,-0.01,0.1,True,0.005065362382140772,1.0,0.50283981919392
Classical,4000,0.1506187133857822,0.6574102768041483,4,-0.01,0.1,True,0.0051181765462099856,,0.5067915634183662
PPI,4000,0.21457875122218983,0.7289060061368112,5,-0.01,0.1,True,0.048105131034917425,,0.5143272549146214
Tuned PPI,4000,0.21727380332765267,0.7314074332070051,5,-0.01,0.1,True,0.04757259763420395,0.016690928706595453,0.5141336298793524
Classical,4000,0.21992994911571595,0.7288394937275965,5,-0.01,0.1,True,0.04756363599373339,,0.5089095446118805
PPI,4000,0.03780627628717409,0.5704424889622648,6,-0.01,0.1,True,0.01943323370444973,,0.5326362126750908
Tuned PPI,4000,0.03780627628717409,0.5704424889622648,6,-0.01,0.1,True,0.01943323370444973,1.0,0.5326362126750908
Classical,4000,0.03958769324252259,0.5661375100991834,6,-0.01,0.1,True,0.019694480947257297,,0.5265498168566609
PPI,4000,0.13310427445832163,0.6619716108684514,7,-0.01,0.1,True,0.0443930968035298,,0.5288673364101297
Tuned PPI,4000,0.14140993382309552,0.6503742801580177,7,-0.01,0.1,True,0.04394562544288486,0.0,0.5089643463349222
Classical,4000,0.14144174608313126,0.6503424678979819,7,-0.01,0.1,True,0.04394562544288487,,0.5089007218148507
PPI,4000,0.025619722624602048,0.5463904110281077,8,-0.01,0.1,True,0.02329355222998749,,0.5207706884035057
Tuned PPI,4000,0.025619722624602048,0.5463904110281077,8,-0.01,0.1,True,0.02329355222998749,1.0,0.5207706884035057
Classical,4000,0.02717443129642061,0.5485925868967336,8,-0.01,0.1,True,0.022941027577671448,,0.521418155600313
PPI,4000,0.16647757173765643,0.7029805159213015,9,-0.01,0.1,True,0.015081484796060083,,0.5365029441836451
Tuned PPI,4000,0.17212479437528738,0.7029380335143492,9,-0.01,0.1,True,0.015039355560233456,0.0,0.5308132391390619
Classical,4000,0.17215797227648116,0.7029048556131554,9,-0.01,0.1,True,0.015039355560233456,,0.5307468833366742
PPI,5000,0.334615204871575,0.7954170032053793,0,-0.01,0.1,True,0.017269264788546464,,0.46080179833380436
Tuned PPI,5000,0.33871840745090603,0.7929319192529338,0,-0.01,0.1,True,0.017100140726693056,0.0,0.4542135118020278
Classical,5000,0.33874111926214384,0.7929092074416959,0,-0.01,0.1,True,0.017100140726693056,,0.45416808817955207
PPI,5000,0.2353175259214951,0.7015245781378509,1,-0.01,0.1,True,0.020000440488679726,,0.4662070522163557
Tuned PPI,5000,0.23447156886529066,0.7003470229545181,1,-0.01,0.1,True,0.02012130466430925,0.17571894354567175,0.4658754540892275
Classical,5000,0.2367809032538488,0.697606319398613,1,-0.01,0.1,True,0.020147228520737154,,0.46082541614476413
PPI,5000,0.15210541822093135,0.6054925259057925,2,-0.01,0.1,True,0.023527824095918255,,0.4533871076848611
Tuned PPI,5000,0.14464423483156005,0.6089282675665559,2,-0.01,0.1,True,0.023833539382170272,0.0,0.46428403273499586
Classical,5000,0.14466745019402233,0.6089050522040937,2,-0.01,0.1,True,0.023833539382170275,,0.4642376020100714
PPI,5000,0.17167931625797472,0.6197877552186327,3,-0.01,0.1,True,0.012774381751715884,,0.448108438960658
Tuned PPI,5000,0.1737070782203019,0.6167229894020703,3,-0.01,0.1,True,0.013032333163137032,0.0,0.44301591118176836
Classical,5000,0.17372923012351144,0.6167008374988607,3,-0.01,0.1,True,0.013032333163137032,,0.4429716073753493
PPI,5000,0.34511191616470227,0.7970428995686634,4,-0.01,0.1,True,0.009464706950608744,,0.4519309834039611
Tuned PPI,5000,0.34512622475067556,0.7970443223921918,4,-0.01,0.1,True,0.009609095423557238,0.3468403473400171,0.45191809764151625
Classical,5000,0.33968768332605603,0.8024912174980503,4,-0.01,0.1,True,0.009686368271676184,,0.46280353417199427
PPI,5000,0.2897912445812938,0.7499950424432889,5,-0.01,0.1,True,0.0031907945565563768,,0.46020379786199506
Tuned PPI,5000,0.2897912445812938,0.7499950424432889,5,-0.01,0.1,True,0.0031907945565563768,1.0,0.46020379786199506
Classical,5000,0.2823509967609499,0.7589801047755644,5,-0.01,0.1,True,0.0032272244450388733,,0.47662910801461456
PPI,5000,0.3268501067776848,0.7950933407424978,6,-0.01,0.1,True,0.013220044394574823,,0.46824323396481304
Tuned PPI,5000,0.32686095185580005,0.7934301286066634,6,-0.01,0.1,True,0.012905846240117784,0.0,0.46656917675086335
Classical,5000,0.32688428148117654,0.793406798981287,6,-0.01,0.1,True,0.012905846240117784,,0.4665225175001104
PPI,5000,0.2656896211840645,0.7166366038709696,7,-0.01,0.1,True,0.012192538083940526,,0.45094698268690514
Tuned PPI,5000,0.2647911047507857,0.7231122773321329,7,-0.01,0.1,True,0.012508806522675647,0.0,0.4583211725813472
Classical,5000,0.26481402195533277,0.7230893601275858,7,-0.01,0.1,True,0.012508806522675647,,0.4582753381722531
PPI,5000,0.2745920408269949,0.7298740264668142,8,-0.01,0.1,True,0.048366618440038575,,0.4552819856398193
Tuned PPI,5000,0.27305897524540346,0.7279779320141958,8,-0.01,0.1,True,0.048500030835258556,0.1997816499141696,0.45491895676879235
Classical,5000,0.2722535186016396,0.7279272682635941,8,-0.01,0.1,True,0.048533826706091576,,0.4556737496619545
PPI,5000,0.28571329228181974,0.7619002250845421,9,-0.01,0.1,True,0.000310122299809912,,0.4761869328027224
Tuned PPI,5000,0.28485033890365674,0.761071544777842,9,-0.01,0.1,True,0.0002780659175324197,0.16508700589956182,0.47622120587418526
Classical,5000,0.2903136363530353,0.7552737612896955,9,-0.01,0.1,True,0.00027225541700379673,,0.46496012493666017
PPI,1000,-0.20261535762079885,0.8183152794454583,0,-0.01,0.5,True,0.019130877289979784,,1.0209306370662572
Tuned PPI,1000,-0.1906020196399733,0.7920428741065988,0,-0.01,0.5,True,0.02035220527705916,0.0,0.9826448937465722
Classical,1000,-0.19035629697050427,0.7917971514371297,0,-0.01,0.5,True,0.02035220527705916,,0.982153448407634
PPI,1000,-0.5848908274455262,0.4393930488213482,1,-0.01,0.5,False,0.17817314330578699,,1.0242838762668744
Tuned PPI,1000,-0.5817076203381691,0.4361507418046572,1,-0.01,0.5,False,0.17455179714452082,0.3439531789355302,1.0178583621428263
Classical,1000,-0.5791854141136716,0.43359755059396976,1,-0.01,0.5,False,0.17286879840671146,,1.0127829647076414
PPI,1000,0.397315563887897,1.4368827078296884,2,-0.01,0.5,True,0.0905684147261247,,1.0395671439417913
Tuned PPI,1000,0.38216185546713277,1.471250977827006,2,-0.01,0.5,True,0.09606848268778412,0.0,1.0890891223598733
Classical,1000,0.3824341958498486,1.4709786374442904,2,-0.01,0.5,True,0.09606848268778423,,1.0885444415944416
PPI,1000,-0.4234740180665212,0.6657789954416727,3,-0.01,0.5,True,0.10889880353455506,,1.089253013508194
Tuned PPI,1000,-0.42739790912261044,0.6602243218557414,3,-0.01,0.5,True,0.11199000617523427,0.4637869336190611,1.0876222309783519
Classical,1000,-0.4240038354506835,0.6486319503316134,3,-0.01,0.5,True,0.11469940953557885,,1.0726357857822968
PPI,1000,0.030148656763828496,1.0430864440394003,4,-0.01,0.5,True,0.011363013423048393,,1.0129377872755718
Tuned PPI,1000,0.0423686309263156,1.0534344162120215,4,-0.01,0.5,True,0.010590944395910292,0.41802756452394707,1.011065785285706
Classical,1000,0.029571115708920792,1.0824423617998096,4,-0.01,0.5,True,0.010162798284523902,,1.0528712460908887
PPI,1000,-0.26982134982477,0.7780131290245481,5,-0.01,0.5,True,0.03244126970319169,,1.0478344788493181
Tuned PPI,1000,-0.29047842351298525,0.7567811027432062,5,-0.01,0.5,True,0.038131004292230014,0.32370200563731694,1.0472595262561915
Classical,1000,-0.3484601762217736,0.7947131350809231,5,-0.01,0.5,True,0.04101722599617495,,1.1431733113026967
PPI,1000,-0.3807528371187787,0.631535061865528,6,-0.01,0.5,True,0.08891288102643873,,1.0122878989843067
Tuned PPI,1000,-0.38009866513119533,0.6304201398889673,6,-0.01,0.5,True,0.08762780656002012,0.35369857200787347,1.0105188050201626
Classical,1000,-0.40998179674379753,0.660051118858707,6,-0.01,0.5,True,0.0869466035406643,,1.0700329156025046
PPI,1000,0.04576977740994814,1.197172784150832,7,-0.01,0.5,True,0.1673976381622797,,1.1514030067408838
Tuned PPI,1000,0.08185965267754525,1.1672664827344252,7,-0.01,0.5,True,0.1663534426531043,0.0,1.08540683005688
Classical,1000,0.08213107225692629,1.1669950631550443,7,-0.01,0.5,True,0.1663534426531043,,1.0848639908981181
PPI,1000,0.4630401620004717,1.4801862574418632,8,-0.01,0.5,True,0.13087640147480578,,1.0171460954413916
Tuned PPI,1000,0.5140083614642779,1.4576007831037308,8,-0.01,0.5,False,0.13695810051726698,0.0,0.9435924216394529
Classical,1000,0.51424431857372,1.4573648259942886,8,-0.01,0.5,False,0.13695810051726698,,0.9431205074205686
PPI,1000,-0.2896991934471317,0.7739983333278863,9,-0.01,0.5,True,0.08841397449736252,,1.063697526775018
Tuned PPI,1000,-0.2795142318142164,0.7549806251965304,9,-0.01,0.5,True,0.08563185031199422,0.0,1.0344948570107468
Classical,1000,-0.279255543411687,0.754721936794001,9,-0.01,0.5,True,0.08563185031199422,,1.033977480205688
PPI,2000,-0.10411655844106671,0.6447086059729487,0,-0.01,0.5,True,0.02774031373321424,,0.7488251644140154
Tuned PPI,2000,-0.08904800188999362,0.6226280973793842,0,-0.01,0.5,True,0.02851889892798981,0.0,0.7116760992693778
Classical,2000,-0.08895903125486498,0.6225391267442555,0,-0.01,0.5,True,0.02851889892798981,,0.7114981579991204
PPI,2000,0.3431363539105814,1.0324166546587528,1,-0.01,0.5,True,0.02035757139991172,,0.6892803007481714
Tuned PPI,2000,0.3421140582775232,1.0314148677752533,1,-0.01,0.5,True,0.020067285715555654,0.678602193892085,0.68930080949773
Classical,2000,0.3246698835850717,1.0445853765924207,1,-0.01,0.5,True,0.019463967094608667,,0.719915493007349
PPI,2000,-0.15401845979578815,0.5857311429185994,2,-0.01,0.5,True,0.09642536143135155,,0.7397496027143875
Tuned PPI,2000,-0.14331166175857785,0.6047271952018236,2,-0.01,0.5,True,0.09010271691218402,0.0,0.7480388569604015
Classical,2000,-0.14321814521042753,0.6046336786536732,2,-0.01,0.5,True,0.09010271691218402,,0.7478518238641008
PPI,2000,-0.19704010771002878,0.5849224341839153,3,-0.01,0.5,True,0.04750545676686909,,0.7819625418939441
Tuned PPI,2000,-0.1963201744582217,0.5844459380217659,3,-0.01,0.5,True,0.047450378560754625,0.3713638899807333,0.7807661124799876
Classical,2000,-0.18294654560688312,0.571216118511221,3,-0.01,0.5,True,0.04741796143311076,,0.7541626641181041
PPI,2000,0.2976687014477418,1.0561223106558613,4,-0.01,0.5,True,0.015646570541047334,,0.7584536092081194
Tuned PPI,2000,0.30606185811165837,1.0653192764629569,4,-0.01,0.5,True,0.017286686844850806,0.051763643475761345,0.7592574183512986
Classical,2000,0.3254889287466698,1.0468524398687722,4,-0.01,0.5,True,0.01738172384805888,,0.7213635111221024
PPI,2000,0.222186547555431,0.953680612455517,5,-0.01,0.5,True,0.005965365410620944,,0.7314940649000861
Tuned PPI,2000,0.23222043398541997,0.963034659009657,5,-0.01,0.5,True,0.007403060868263698,0.10082186575129923,0.7308142250242371
Classical,2000,0.22626993693632635,0.971159060763578,5,-0.01,0.5,True,0.00757395045783189,,0.7448891238272517
PPI,2000,-0.14010540610312194,0.5845594352984679,6,-0.01,0.5,True,0.0827279400754336,,0.7246648414015898
Tuned PPI,2000,-0.1420135304592374,0.5813955290398266,6,-0.01,0.5,True,0.08517690459975266,0.16054574345639186,0.723409059499064
Classical,2000,-0.14676966360488355,0.5851816356241297,6,-0.01,0.5,True,0.08564983853497427,,0.7319512992290133
PPI,2000,-0.049340376305368305,0.6906501573615151,7,-0.01,0.5,True,0.02824971274144726,,0.7399905336668835
