method,p,n,trial,std,theta,error,error_max,error_min
Classical,800,1000,4,1.0,0.010246088420440619,0.004997052101847057,0.05490984022523822,8.62326874593779e-09
PPI,800,1000,5,1.0,0.010246088420440619,0.005159214388152812,0.05878638201372395,2.677973735823394e-10
Classical,800,1000,5,1.0,0.010246088420440619,0.005159214388152759,0.05878638201372287,2.677973735569038e-10
PPI,800,1000,6,1.0,0.010246088420440619,0.005005413563392112,0.06764892579811074,1.096676928531282e-08
Classical,800,1000,6,1.0,0.010246088420440619,0.0050054135633920945,0.06764892579811438,1.0966769286452218e-08
PPI,800,1000,7,1.0,0.010246088420440619,0.005658772660792273,0.07131282184397297,2.0848276809586036e-09
Classical,800,1000,7,1.0,0.010246088420440619,0.00565877266079221,0.0713128218439744,2.0848276813945605e-09
PPI,800,1000,8,1.0,0.010246088420440619,0.005843171635366901,0.06733767377055291,1.7897041036929993e-09
Classical,800,1000,8,1.0,0.010246088420440619,0.005843171635366901,0.06733767377055562,1.7897041036366377e-09
PPI,800,1000,9,1.0,0.010246088420440619,0.0049212238061560895,0.05532298807703083,3.520249496999912e-09
Classical,800,1000,9,1.0,0.010246088420440619,0.004921223806156096,0.055322988077030615,3.5202494968022976e-09
PPI,1000,1000,0,1.0,0.0012091989118102875,15.643643889044226,235.3379461178415,8.355360818406408e-10
Classical,1000,1000,0,1.0,0.0012091989118102875,15.643643889045359,235.33794611785024,8.355360823845952e-10
PPI,1000,1000,1,1.0,0.0012091989118102875,1.0219602264865388,13.39756297309728,3.392629999596417e-07
Classical,1000,1000,1,1.0,0.0012091989118102875,1.0219602264864935,13.397562973096733,3.39262999964815e-07
PPI,1000,1000,2,1.0,0.0012091989118102875,14.97002966315301,176.4956112965564,6.117016144250052e-05
Classical,1000,1000,2,1.0,0.0012091989118102875,14.970029663153339,176.4956112965583,6.117016144287715e-05
PPI,1000,1000,3,1.0,0.0012091989118102875,346.59410998363353,4614.02393877477,0.00011329049045141789
Classical,1000,1000,3,1.0,0.0012091989118102875,346.5941099836761,4614.023938775362,0.00011329049045240225
PPI,1000,1000,4,1.0,0.0012091989118102875,1.3540861805499613,13.448091114228564,9.964334700519216e-07
Classical,1000,1000,4,1.0,0.0012091989118102875,1.354086180549924,13.448091114228166,9.96433470048874e-07
PPI,1000,1000,5,1.0,0.0012091989118102875,2.321027360830486,37.56280863884724,1.3109578108753525e-05
Classical,1000,1000,5,1.0,0.0012091989118102875,2.321027360830832,37.56280863885203,1.3109578108653834e-05
PPI,1000,1000,6,1.0,0.0012091989118102875,1.5658204918624403,22.594170762681582,1.177425048416962e-08
Classical,1000,1000,6,1.0,0.0012091989118102875,1.5658204918623924,22.59417076268095,1.177425048213971e-08
PPI,1000,1000,7,1.0,0.0012091989118102875,14.809002368364414,244.01554507687527,4.280254701771432e-06
Classical,1000,1000,7,1.0,0.0012091989118102875,14.809002368363927,244.01554507686717,4.280254701808183e-06
