method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
PPI,5000,0.47283520268997375,0.5710195815144111,5,0.0,0.5,True,0.0004489968103317332,,0.09818437882443737
Tuned PPI,5000,0.474276029661933,0.5702911618388677,5,0.0,0.5,True,0.0003206943431583366,0.1456538228757668,0.09601513217693475
Classical,5000,0.4760711497745555,0.5686174969968913,5,0.0,0.5,True,0.00030585755368413585,,0.09254634722233585
PPI,5000,0.45748773928402753,0.5541232293409533,6,0.0,0.5,True,0.0006980813431152393,,0.09663549005692573
Tuned PPI,5000,0.46068743895527237,0.5550616890420716,6,0.0,0.5,True,0.0010281749049155986,0.04371650841456707,0.09437425008679928
Classical,5000,0.46111615480130375,0.5548221491889488,6,0.0,0.5,True,0.0010448018230907812,,0.09370599438764504
PPI,5000,0.47566751140496905,0.57190603802418,7,0.0,0.5,True,0.0023233803087038345,,0.096238526619211
Tuned PPI,5000,0.4782445309243264,0.5693978048982227,7,0.0,0.5,True,0.002696486863390871,0.0,0.09115327397389628
Classical,5000,0.4782490888159311,0.569393247006618,7,0.0,0.5,True,0.002696486863390871,,0.09114415819068689
PPI,5000,0.4847089928001517,0.5803705224475723,8,0.0,0.5,True,0.0006345223711112082,,0.09566152964742058
Tuned PPI,5000,0.48928790784649107,0.5815743871359602,8,0.0,0.5,True,0.000845236298888762,0.0,0.09228647928946915
Classical,5000,0.4892925224011949,0.5815697725812564,8,0.0,0.5,True,0.000845236298888762,,0.0922772501800615
PPI,5000,0.48628416800915264,0.5778538872600133,9,0.0,0.5,True,0.0006454456212415733,,0.09156971925086066
Tuned PPI,5000,0.4870880556469402,0.576658340114595,9,0.0,0.5,True,0.0005096049931284297,0.0,0.08957028446765486
Classical,5000,0.48709253438511163,0.5766538613764236,9,0.0,0.5,True,0.0005096049931284297,,0.08956132699131197
PPI,1000,0.37664333841722497,0.5925695496432605,0,0.0,1.0,True,0.010580254611172004,,0.2159262112260355
Tuned PPI,1000,0.3587548026641474,0.5568661294423014,0,0.0,1.0,True,0.011862409288172436,0.05903223353495101,0.19811132677815402
Classical,1000,0.35842094115578804,0.553837864242157,0,0.0,1.0,True,0.011967187586025265,,0.19541692308636893
PPI,1000,0.38771486450887716,0.614824309567202,1,0.0,1.0,True,0.0009044541716951209,,0.22710944505832487
Tuned PPI,1000,0.3621672210888303,0.5624404744430538,1,0.0,1.0,True,0.001172368861058942,0.044526674220265385,0.20027325335422347
Classical,1000,0.36027770989946206,0.5606982468250523,1,0.0,1.0,True,0.0012254630063934235,,0.20042053692559025
PPI,1000,0.2556767639614216,0.5067855585815227,2,0.0,1.0,True,0.018103860622432723,,0.25110879462010116
Tuned PPI,1000,0.34636414055744924,0.5618963466331484,2,0.0,1.0,True,0.002060867429491299,0.0035096613732530308,0.21553220607569912
Classical,1000,0.3473193281057202,0.561454663498237,2,0.0,1.0,True,0.0020327766003357963,,0.21413533539251683
PPI,1000,0.3789503338546566,0.6011741892083071,3,0.0,1.0,True,5.428073960240792e-05,,0.22222385535365052
Tuned PPI,1000,0.39080366609724904,0.593791270786657,3,0.0,1.0,True,0.0006318256689264685,0.047149151690498,0.20298760468940802
Classical,1000,0.3805602546120337,0.6042558881612693,3,0.0,1.0,True,0.0006864162659945655,,0.2236956335492356
PPI,1000,0.4702260279250811,0.6905590136136213,4,0.0,1.0,True,0.008627293070803153,,0.22033298568854015
Tuned PPI,1000,0.4840551035758698,0.6810682813706819,4,0.0,1.0,True,0.008152031493836929,0.0,0.1970131777948121
Classical,1000,0.48410436918980276,0.6810190157567488,4,0.0,1.0,True,0.008152031493836929,,0.19691464656694607
PPI,1000,0.4979329925317112,0.727587192142278,5,0.0,1.0,True,0.006357797093586242,,0.22965419961056677
Tuned PPI,1000,0.4711576813230982,0.6719293497772025,5,0.0,1.0,True,0.003794402221274232,0.0,0.20077166845410432
Classical,1000,0.47120788679471914,0.6718791443055816,5,0.0,1.0,True,0.003794402221274232,,0.20067125751086246
PPI,1000,0.4554245877868116,0.67931179863169,6,0.0,1.0,True,0.002282898486134041,,0.2238872108448784
Tuned PPI,1000,0.4803940916963194,0.6876406222682256,6,0.0,1.0,True,0.004437509652366295,0.09532206451005462,0.20724653057190623
Classical,1000,0.48428801048545267,0.6872552065627912,6,0.0,1.0,True,0.004762079363142009,,0.20296719607733849
PPI,1000,0.26433939591316535,0.48893283727603576,7,0.0,1.0,False,0.015018268448236633,,0.2245934413628704
Tuned PPI,1000,0.2740947242280831,0.47892950682236834,7,0.0,1.0,False,0.01371229727539192,0.022255498977738465,0.20483478259428523
Classical,1000,0.2721411157214276,0.4808774702843937,7,0.0,1.0,False,0.013684080090683039,,0.20873635456296613
PPI,1000,0.36480968306885975,0.6000430253990929,8,0.0,1.0,True,0.0022533683294632166,,0.23523334233023319
Tuned PPI,1000,0.3850948289738729,0.5929841545749772,8,0.0,1.0,True,0.0033367454148463976,0.0,0.2078893256011043
Classical,1000,0.38514681430485675,0.5929321692439934,8,0.0,1.0,True,0.0033367454148463976,,0.20778535493913664
PPI,1000,0.40600595321469385,0.6431175401417133,9,0.0,1.0,True,0.00030800869802715975,,0.23711158692701945
Tuned PPI,1000,0.3812558545184649,0.5867553109926748,9,0.0,1.0,True,0.000128099894741509,0.0,0.20549945647420986
Classical,1000,0.3813072422327252,0.5867039232784144,9,0.0,1.0,True,0.000128099894741509,,0.20539668104568914
PPI,2000,0.5018115620535919,0.665446261223773,0,0.0,1.0,False,0.003572122485168688,,0.16363469917018114
Tuned PPI,2000,0.5255289830274027,0.6710934254125976,0,0.0,1.0,False,0.005144955488298927,0.01451945902828406,0.14556444238519495
Classical,2000,0.5240135929954246,0.6730414550284392,0,0.0,1.0,False,0.005170951553529973,,0.14902786203301455
PPI,2000,0.4443688326383912,0.6130615291971506,1,0.0,1.0,True,0.0005421588749574728,,0.1686926965587594
Tuned PPI,2000,0.4466124756145714,0.6033657763034249,1,0.0,1.0,True,0.000326193732978636,0.0,0.15675330068885351
Classical,2000,0.4466320722270405,0.6033461796909558,1,0.0,1.0,True,0.000326193732978636,,0.15671410746391534
PPI,2000,0.45726768922847866,0.6218799236244398,2,0.0,1.0,True,0.0010186447024475107,,0.16461223439596112
Tuned PPI,2000,0.4547235876659798,0.6075855512496807,2,0.0,1.0,True,0.0011715985342316275,0.08393604566219484,0.1528619635837009
Classical,2000,0.4569087753116274,0.6038575074414407,2,0.0,1.0,True,0.0012009285236772975,,0.14694873212981335
PPI,2000,0.45332583917428265,0.6126469614434559,3,0.0,1.0,True,0.001963992536214806,,0.15932112226917322
Tuned PPI,2000,0.4606160684229508,0.604680741059094,3,0.0,1.0,True,0.0005783802470788817,0.06856608010519115,0.1440646726361432
Classical,2000,0.4606783197398936,0.6045687276910059,3,0.0,1.0,True,0.0005520541394311622,,0.1438904079511123
PPI,2000,0.4096387164856944,0.5806413367863181,4,0.0,1.0,True,0.00026817436401046195,,0.17100262030062374
Tuned PPI,2000,0.40948866350240487,0.5574939071175801,4,0.0,1.0,True,0.00017878030838387195,0.0,0.1480052436151752
Classical,2000,0.40950716647101704,0.5574754041489679,4,0.0,1.0,True,0.00017878030838387195,,0.14796823767795086
PPI,2000,0.47264738131377176,0.6305731551150495,5,0.0,1.0,True,0.00181290438898819,,0.15792577380127776
Tuned PPI,2000,0.49149129446437356,0.6358984588956865,5,0.0,1.0,True,0.003806699105924514,0.06822210561084982,0.14440716443131296
Classical,2000,0.4879116181820043,0.6412477359380042,5,0.0,1.0,True,0.003990589592380108,,0.15333611775599992
PPI,2000,0.3712726891592029,0.5392936812145344,6,0.0,1.0,True,0.0038789914644388485,,0.16802099205533144
Tuned PPI,2000,0.37993074305790986,0.5304666447976393,6,0.0,1.0,True,0.0022443069882335277,0.0,0.15053590173972942
Classical,2000,0.37994956239833894,0.5304478254572103,6,0.0,1.0,True,0.0022443069882335277,,0.15049826305887132
PPI,2000,0.35146269905548444,0.5031053490703356,7,0.0,1.0,True,0.003615680708485591,,0.1516426500148511
Tuned PPI,2000,0.36059590891197857,0.509242177691391,7,0.0,1.0,True,0.0022922013255174374,0.0,0.14864626877941245
Classical,2000,0.3606144920187548,0.5092235945846149,7,0.0,1.0,True,0.002292201325517434,,0.14860910256586007
PPI,2000,0.4589628494246304,0.6219011223815015,8,0.0,1.0,True,0.001076947352105853,,0.16293827295687113
Tuned PPI,2000,0.429389351406817,0.5716025576445549,8,0.0,1.0,True,1.7817756581090044e-05,0.0,0.14221320623773792
Classical,2000,0.4294071302802337,0.5715847787711382,8,0.0,1.0,True,1.7817756581090044e-05,,0.14217764849090453
PPI,2000,0.408680389510791,0.5654777319429897,9,0.0,1.0,True,0.00011672213173603062,,0.15679734243219867
Tuned PPI,2000,0.4262310694664764,0.5716619876293827,9,0.0,1.0,True,7.134615703468168e-06,0.0,0.14543091816290632
Classical,2000,0.426249250604173,0.571643806491686,9,0.0,1.0,True,7.134615703468168e-06,,0.145394555887513
PPI,3000,0.3739955573055112,0.501147502097369,0,0.0,1.0,True,0.0027967817816982182,,0.12715194479185782
Tuned PPI,3000,0.3983472547080882,0.5143387084716329,0,0.0,1.0,True,0.0017972775467362135,0.0,0.1159914537635447
Classical,3000,0.39835692146819884,0.5143290417115222,0,0.0,1.0,True,0.0017972775467362135,,0.11597212024332332
PPI,3000,0.40685243860772824,0.5378870996058116,1,0.0,1.0,True,0.0005596232748840225,,0.13103466099808336
Tuned PPI,3000,0.4181350681245154,0.5366079977253722,1,0.0,1.0,True,0.0012623995305724703,0.04349689078273983,0.11847292960085676
Classical,3000,0.418878093926395,0.536319881421274,1,0.0,1.0,True,0.0013110231428661821,,0.11744178749487894
PPI,3000,0.4181966141807124,0.5512070932139181,2,0.0,1.0,True,0.00013682009073960507,,0.13301047903320573
Tuned PPI,3000,0.4122290160785782,0.5318846646162411,2,0.0,1.0,True,0.00040255252761030265,0.009978956927698537,0.11965564853766286
Classical,3000,0.4107908182819765,0.5330679505714192,2,0.0,1.0,True,0.0004066859519742838,,0.1222771322894427
PPI,3000,0.516198273392009,0.6530091812252776,3,0.0,1.0,False,0.0038519650846467867,,0.13681090783326866
Tuned PPI,3000,0.4975787943245777,0.6184927335706092,3,0.0,1.0,True,0.0017364760186827637,0.0,0.1209139392460315
Classical,3000,0.49758887132600166,0.6184826565691853,3,0.0,1.0,True,0.0017364760186827637,,0.12089378524318367
PPI,3000,0.3732263292007484,0.5085849628231531,4,0.0,1.0,True,0.0023682701890534075,,0.13535863362240474
Tuned PPI,3000,0.42920676802594787,0.5507739033832101,4,0.0,1.0,True,0.0002863315975102742,0.029006857080299646,0.12156713535726221
Classical,3000,0.4297784901977367,0.5531348333915663,4,0.0,1.0,True,0.00026401919728811233,,0.12335634319382965
PPI,3000,0.4227332912364865,0.560157959635543,5,0.0,1.0,True,5.3936030279510825e-05,,0.13742466839905654
Tuned PPI,3000,0.42310897954181725,0.5470767326054311,5,0.0,1.0,True,0.00019769513923079363,0.025766129195560608,0.12396775306361385
Classical,3000,0.4249250433180798,0.5449246380647983,5,0.0,1.0,True,0.00020697064005192238,,0.11999959474671851
PPI,3000,0.4894586403858954,0.6186547895769456,6,0.0,1.0,True,0.0015531881769750356,,0.1291961491910502
Tuned PPI,3000,0.49220266154976183,0.6069816443388116,6,0.0,1.0,True,0.0013686723613943635,0.01810954395590699,0.1147789827890498
Classical,3000,0.49008753172722574,0.6089320894310752,6,0.0,1.0,True,0.0013655466008151143,,0.1188445577038495
PPI,3000,0.47751449272725754,0.6161556732541368,7,0.0,1.0,True,0.0021437655159518114,,0.13864118052687924
Tuned PPI,3000,0.48598633542366826,0.6100788276378977,7,0.0,1.0,True,0.001560114863299607,0.0,0.12409249221422941
Classical,3000,0.4859966773265832,0.6100684857349827,7,0.0,1.0,True,0.001560114863299607,,0.12407180840839954
PPI,3000,0.4327885487855344,0.5590445836166094,8,0.0,1.0,True,0.0011517152389108579,,0.12625603483107495
Tuned PPI,3000,0.47921512408235245,0.5919500200944078,8,0.0,1.0,True,0.0010795877446603628,0.023933320977023435,0.11273489601205533
Classical,3000,0.478466051332765,0.5946443272653315,8,0.0,1.0,True,0.0011016228557704684,,0.11617827593256647
PPI,3000,0.4408676490368456,0.5736874057347271,9,0.0,1.0,True,0.000337620480714562,,0.13281975669788149
Tuned PPI,3000,0.44260835622822486,0.562451037585733,9,0.0,1.0,True,4.052087663197297e-05,0.0,0.11984268135750814
Classical,3000,0.44261834395071753,0.5624410498632403,9,0.0,1.0,True,4.052087663197297e-05,,0.11982270591252275
PPI,4000,0.4149351866971062,0.5301556677413105,0,0.0,1.0,True,0.00044414510669131286,,0.11522048104420429
Tuned PPI,4000,0.4226645365757153,0.5267996172650196,0,0.0,1.0,True,0.00036169976690976014,0.0,0.10413508068930427
Classical,4000,0.4226710454250869,0.5267931084156481,0,0.0,1.0,True,0.00036169976690976014,,0.1041220629905612
PPI,4000,0.4939791541224396,0.6093830691236457,1,0.0,1.0,True,0.0022299229906720757,,0.11540391500120611
Tuned PPI,4000,0.4829444912000242,0.5868750319898617,1,0.0,1.0,True,0.0023178291489304365,0.0,0.10393054078983749
Classical,4000,0.482950987264853,0.586868535925033,1,0.0,1.0,True,0.0023178291489304365,,0.10391754866017994
PPI,4000,0.4472946446430181,0.5654005687517646,2,0.0,1.0,True,0.0013155484419247435,,0.11810592410874649
Tuned PPI,4000,0.4400488593831691,0.5428340914303112,2,0.0,1.0,True,0.0015730992657079874,0.0,0.10278523204714213
Classical,4000,0.440055283861727,0.5428276669517533,2,0.0,1.0,True,0.0015730992657079878,,0.10277238309002634
PPI,4000,0.40403123764811055,0.5224853554789965,3,0.0,1.0,True,0.0010765257572692669,,0.118454117830886
Tuned PPI,4000,0.3973907436233172,0.5043839030005014,3,0.0,1.0,True,0.0012133254940658164,0.050464395609205216,0.10699315937718418
Classical,4000,0.3991137551789822,0.5013459461487253,3,0.0,1.0,True,0.0012417025254776244,,0.10223219096974312
PPI,4000,0.3759832350273764,0.4915587313207045,4,0.0,1.0,False,0.0021989469191994715,,0.11557549629332808
Tuned PPI,4000,0.40333108588891514,0.5079770287062102,4,0.0,1.0,True,0.0009991986270680283,0.10418551107662798,0.10464594281729506
Classical,4000,0.4040832918964758,0.512314937425923,4,0.0,1.0,True,0.0008910745124469208,,0.10823164552944725
PPI,4000,0.4614003326318326,0.5801487795124806,5,0.0,1.0,True,0.00032260640123115043,,0.11874844688064795
Tuned PPI,4000,0.4624339887296266,0.5674183284126418,5,0.0,1.0,True,0.00012501910046091859,0.0018322247778407648,0.10498433968301524
Classical,4000,0.4638098492774303,0.5660209973684387,5,0.0,1.0,True,0.0001247690397620563,,0.1022111480910084
PPI,4000,0.49496472751978665,0.6107265190503001,6,0.0,1.0,True,0.0024875898939211573,,0.11576179153051341
Tuned PPI,4000,0.4883002786752344,0.5928480285640931,6,0.0,1.0,True,0.0015650765784997979,0.04482323045636152,0.10454774988885873
Classical,4000,0.4879371546768261,0.5920594350367243,6,0.0,1.0,True,0.0015271354104996358,,0.10412228035989823
PPI,4000,0.43046754695860323,0.5486357056219509,7,0.0,1.0,True,0.00019459057198967136,,0.11816815866334762
Tuned PPI,4000,0.42205517003719495,0.529067235822191,7,0.0,1.0,True,0.00040964577756312146,0.0063759932855053675,0.107012065784996
Classical,4000,0.4224119024802173,0.5285309528755464,7,0.0,1.0,True,0.0004116686390385408,,0.1061190503953291
PPI,4000,0.4231157415175984,0.5402057910705143,8,0.0,1.0,True,0.0005189053558854337,,0.11709004955291585
Tuned PPI,4000,0.42536599358815014,0.530983409868432,8,0.0,1.0,True,0.0008748023705994511,0.05157796617961446,0.10561741628028182
Classical,4000,0.42487574455130545,0.531094494116056,8,0.0,1.0,True,0.0008969307104937166,,0.10621874956475058
PPI,4000,0.44990665581828576,0.5636536069497393,9,0.0,1.0,True,8.152397318249021e-05,,0.11374695113145356
Tuned PPI,4000,0.47683621603731313,0.5799385641708252,9,0.0,1.0,True,0.0006334330330887925,0.03597071949824269,0.1031023481335121
Classical,4000,0.47710225131647593,0.5812849874720506,9,0.0,1.0,True,0.0006652570637908882,,0.10418273615557466
PPI,5000,0.4312657755497209,0.5393215654977914,0,0.0,1.0,True,0.00013579245698833544,,0.10805578994807052
Tuned PPI,5000,0.44700563422498224,0.5397924477537981,0,0.0,1.0,True,0.00032126085291637525,0.0,0.09278681352881585
Classical,5000,0.44701027379764885,0.5397878081811315,0,0.0,1.0,True,0.00032126085291637525,,0.09277753438348263
PPI,5000,0.44589304170993793,0.5485617182032401,1,0.0,1.0,True,0.0004983173960489941,,0.10266867649330214
Tuned PPI,5000,0.4518838741236627,0.54350346210497,1,0.0,1.0,True,0.0007077373434305993,0.011799870384808214,0.09161958798130732
Classical,5000,0.45136441908366176,0.5440340528241882,1,0.0,1.0,True,0.0007104644353078506,,0.09266963374052639
PPI,5000,0.43089775593891516,0.5350843906261831,2,0.0,1.0,True,0.0002786853065578351,,0.10418663468726791
Tuned PPI,5000,0.440266036783731,0.5347813403624844,2,0.0,1.0,True,7.835860058257346e-05,0.06698454293742956,0.09451530357875337
Classical,5000,0.4414366755449862,0.5342615271824146,2,0.0,1.0,True,7.641758881115489e-05,,0.09282485163742837
PPI,5000,0.4651629809061244,0.5668103917244787,3,0.0,1.0,True,0.00041938815185211257,,0.10164741081835427
Tuned PPI,5000,0.47112295518621106,0.5629398008201345,3,0.0,1.0,True,0.0006727709764111298,0.0,0.09181684563392345
Classical,5000,0.47112754625805775,0.5629352097482878,3,0.0,1.0,True,0.0006727709764111298,,0.09180766349023006
PPI,5000,0.4628939574243449,0.5689135918148136,4,0.0,1.0,True,0.00044304741353036735,,0.10601963439046869
Tuned PPI,5000,0.45290426615899815,0.5452186418804669,4,0.0,1.0,True,0.0005191205968848196,0.0,0.09231437572146872
Classical,5000,0.45290888210859326,0.5452140259308718,4,0.0,1.0,True,0.0005191205968848196,,0.0923051438222785
PPI,5000,0.45104718010721434,0.5532235184441049,5,0.0,1.0,True,0.000693952438776116,,0.10217633833689055
Tuned PPI,5000,0.43470528058198565,0.526537529530096,5,0.0,1.0,True,0.0009858219913456473,0.03687462621807671,0.09183224894811037
Classical,5000,0.4329201940911105,0.5266752320496404,5,0.0,1.0,True,0.0010063474930164954,,0.09375503795852991
PPI,5000,0.48555386274069623,0.5890987899442165,6,0.0,1.0,True,0.00194075298152008,,0.10354492720352027
Tuned PPI,5000,0.4779256998164224,0.5744896426382265,6,0.0,1.0,True,0.0007228976828424046,0.0,0.09656394282180414
Classical,5000,0.4779305282549974,0.5744848141996516,6,0.0,1.0,True,0.0007228976828424046,,0.0965542859446542
PPI,5000,0.4179416091608091,0.5252671133762772,7,0.0,1.0,True,0.002282097798508974,,0.1073255042154681
Tuned PPI,5000,0.4256453060553789,0.5165092817228233,7,0.0,1.0,True,0.003538139632140463,0.0,0.09086397566744436
Classical,5000,0.42564984948134477,0.5165047382968575,7,0.0,1.0,True,0.003538139632140463,,0.09085488881551274
PPI,5000,0.40038926251782225,0.5017126268626411,8,0.0,1.0,True,0.0012575435695594936,,0.10132336434481881
Tuned PPI,5000,0.40592060962979803,0.49639578155219233,8,0.0,1.0,False,0.0012047137008572406,0.04331724759880766,0.09047517192239429
Classical,5000,0.4057164542559792,0.4966096492654711,8,0.0,1.0,False,0.0012082306632798295,,0.09089319500949189
PPI,5000,0.44689201041018456,0.5517431477806071,9,0.0,1.0,True,0.0011352366985975435,,0.10485113737042251
Tuned PPI,5000,0.4478884664456902,0.5414074243529668,9,0.0,1.0,True,0.00033797672817487064,0.04024291636859486,0.09351895790727666
Classical,5000,0.4465659876291897,0.5423383047504334,9,0.0,1.0,True,0.0003157916629451725,,0.09577231712124373
PPI,1000,0.3516290869133516,0.5648528993648572,0,-0.01,0.01,True,0.008672745633183527,,0.21322381245150557
Tuned PPI,1000,0.35142696581597216,0.5642774057917617,0,-0.01,0.01,True,0.008696423131098143,0.385835934300039,0.2128504399757895
Classical,1000,0.3503643196543164,0.5648515315406086,0,-0.01,0.01,True,0.008711377126156411,,0.21448721188629222
PPI,1000,0.31751515343559805,0.5154001394636498,1,-0.01,0.01,True,0.0034958309725832207,,0.19788498602805177
Tuned PPI,1000,0.31747859801569617,0.5153484427277932,1,-0.01,0.01,True,0.0034992092775404738,0.8388429215401435,0.19786984471209706
Classical,1000,0.31378665610279677,0.5185810210379496,1,-0.01,0.01,True,0.0035169534962500144,,0.2047943649351528
PPI,1000,0.5306112432310133,0.7354057233072842,2,-0.01,0.01,False,0.009207930918132873,,0.20479448007627088
Tuned PPI,1000,0.5304087221805658,0.7349364792475692,2,-0.01,0.01,False,0.009170972533548795,0.05358633418724691,0.20452775706700344
Classical,1000,0.5301600186865346,0.735147147122516,2,-0.01,0.01,False,0.009168885706446712,,0.20498712843598144
PPI,1000,0.4658206022278921,0.6688972480873807,3,-0.01,0.01,True,0.0029745264435114506,,0.2030766458594886
Tuned PPI,1000,0.4701338139198491,0.6642987775914871,3,-0.01,0.01,True,0.0030018513600721846,0.0,0.19416496367163805
Classical,1000,0.47018236730214863,0.6642502242091877,3,-0.01,0.01,True,0.0030018513600721846,,0.19406785690703904
PPI,1000,0.44140671305514045,0.6592159573460763,4,-0.01,0.01,True,0.0018309782299843328,,0.21780924429093584
Tuned PPI,1000,0.441480637526025,0.659288976129677,4,-0.01,0.01,True,0.001836531847675374,0.6967656902926624,0.21780833860365195
Classical,1000,0.44917216001318955,0.6519350968935154,4,-0.01,0.01,True,0.0018493247952343814,,0.20276293688032582
PPI,1000,0.444613354609028,0.6587271096659592,5,-0.01,0.01,True,0.001427313428717997,,0.21411375505693114
Tuned PPI,1000,0.4483963587639621,0.6540041176588081,5,-0.01,0.01,True,0.0014085159421069083,0.0,0.20560775889484595
Classical,1000,0.4484477735606002,0.6539527028621699,5,-0.01,0.01,True,0.0014085159421069083,,0.20550492930156966
PPI,1000,0.37223291267698294,0.5757151495372238,6,-0.01,0.01,True,0.0028824923235026166,,0.20348223686024086
Tuned PPI,1000,0.37294459741067865,0.5756091945991489,6,-0.01,0.01,True,0.0030112470439867148,0.0,0.2026645971884703
Classical,1000,0.37299527623285034,0.5755585157769773,6,-0.01,0.01,True,0.0030112470439867148,,0.20256323954412692
PPI,1000,0.3094935432327571,0.5114558106721117,7,-0.01,0.01,True,0.004137790690740842,,0.20196226743935458
Tuned PPI,1000,0.31010558390267656,0.5116459459428911,7,-0.01,0.01,True,0.004101052519925997,0.37046368157045717,0.20154036204021458
Classical,1000,0.3155494327422064,0.5066741541452805,7,-0.01,0.01,True,0.00407950986424909,,0.19112472140307407
PPI,1000,0.3661499091147262,0.578253087629785,8,-0.01,0.01,True,0.0021687486067133973,,0.21210317851505878
Tuned PPI,1000,0.36132047452406835,0.5831795535164438,8,-0.01,0.01,True,0.0021818460394573435,0.0,0.22185907899237545
Classical,1000,0.3613759531669463,0.5831240748735658,8,-0.01,0.01,True,0.0021818460394573452,,0.22174812170661945
PPI,1000,0.3574075357137738,0.5667068278830216,9,-0.01,0.01,True,0.004794520339095884,,0.2092992921692478
Tuned PPI,1000,0.3571424650780171,0.5663244175585872,9,-0.01,0.01,True,0.004815210192544175,0.20406938158144375,0.2091819524805701
Classical,1000,0.3601637567630873,0.563137117636022,9,-0.01,0.01,True,0.0048205331416315365,,0.20297336087293472
PPI,2000,0.4677447532816838,0.6108538819939585,0,-0.01,0.01,True,0.001157849949902822,,0.1431091287122747
Tuned PPI,2000,0.4676919258834815,0.6108559861541962,0,-0.01,0.01,True,0.001154358067896242,0.3414004789200661,0.1431640602707147
Classical,2000,0.468301255674088,0.6102203627858094,0,-0.01,0.01,True,0.0011525514102270935,,0.1419191071117214
PPI,2000,0.43075640581813585,0.5753264798396326,1,-0.01,0.01,True,0.001514548940272272,,0.14457007402149674
Tuned PPI,2000,0.4314112180367677,0.5751166191269437,1,-0.01,0.01,True,0.0015178070309283208,0.0,0.143705401090176
Classical,2000,0.4314291834578624,0.575098653705849,1,-0.01,0.01,True,0.0015178070309283208,,0.1436694702479866
PPI,2000,0.4011323657396714,0.5528492214455452,2,-0.01,0.01,True,0.0004808871066543503,,0.15171685570587373
Tuned PPI,2000,0.4054881136374475,0.5474504723711797,2,-0.01,0.01,True,0.00048674621830838616,0.0,0.1419623587337322
Classical,2000,0.40550586115100595,0.5474327248576213,2,-0.01,0.01,True,0.00048674621830838616,,0.14192686370661534
PPI,2000,0.3590358630908051,0.503409006172834,3,-0.01,0.01,True,0.002484596438383861,,0.14437314308202892
Tuned PPI,2000,0.35927139936565766,0.5035432809759429,3,-0.01,0.01,True,0.0024698060374699735,0.3785041738508546,0.14427188161028526
Classical,2000,0.3572500179317248,0.505789885220159,3,-0.01,0.01,True,0.002460824162115635,,0.1485398672884342
PPI,2000,0.44192814691044296,0.578811982276817,4,-0.01,0.01,True,0.0008736041589103555,,0.136883835366374
Tuned PPI,2000,0.44192814691044296,0.578811982276817,4,-0.01,0.01,True,0.0008736041589103555,1.0,0.136883835366374
Classical,2000,0.43769264721327367,0.5834581161507285,4,-0.01,0.01,True,0.000877068575645461,,0.14576546893745485
PPI,2000,0.45492565796612794,0.601441576694903,5,-0.01,0.01,True,0.0004446880570693561,,0.146515918728775
Tuned PPI,2000,0.45492565796612794,0.601441576694903,5,-0.01,0.01,True,0.0004446880570693561,1.0,0.146515918728775
Classical,2000,0.45724006124664235,0.6002425737363628,5,-0.01,0.01,True,0.0004602390471160845,,0.14300251248972046
PPI,2000,0.39573030789184477,0.5407278766774141,6,-0.01,0.01,True,0.0005838683342824692,,0.1449975687855693
Tuned PPI,2000,0.3941310748571924,0.5416644347038426,6,-0.01,0.01,True,0.0005981768905495957,0.0,0.14753335984665022
Classical,2000,0.39414951883295846,0.5416459907280765,6,-0.01,0.01,True,0.0005981768905495975,,0.14749647189511805
PPI,2000,0.49198432888869426,0.6410803965622718,7,-0.01,0.01,True,0.0032917506502780055,,0.14909606767357753
Tuned PPI,2000,0.4948414194950947,0.6391263944374495,7,-0.01,0.01,True,0.0033240291823318354,0.0,0.14428497494235476
Classical,2000,0.49485945737197906,0.6391083565605651,7,-0.01,0.01,True,0.0033240291823318354,,0.14424889918858602
PPI,2000,0.3758205322482644,0.5291095002884406,8,-0.01,0.01,True,0.0011436113429536088,,0.15328896804017622
Tuned PPI,2000,0.37466980369674635,0.5314158778976248,8,-0.01,0.01,True,0.0011160736469980768,0.0,0.15674607420087844
Classical,2000,0.3746893994057912,0.53139628218858,8,-0.01,0.01,True,0.001116073646998077,,0.15670688278278883
PPI,2000,0.5053703850700583,0.6445129752353579,9,-0.01,0.01,False,0.003029960079211441,,0.13914259016529962
Tuned PPI,2000,0.5053116847777931,0.644301202529883,9,-0.01,0.01,False,0.0030234822914819563,0.1812578122412152,0.1389895177520899
Classical,2000,0.5015158643650254,0.6480371440887532,9,-0.01,0.01,False,0.0030220546967016622,,0.14652127972372786
PPI,3000,0.44192335520567927,0.5568625420215257,0,-0.01,0.01,True,0.0011490056317985534,,0.11493918681584647
Tuned PPI,3000,0.44192335520567927,0.5568625420215257,0,-0.01,0.01,True,0.0011490056317985534,1.0,0.11493918681584647
Classical,3000,0.44005774906575773,0.5585963443172235,0,-0.01,0.01,True,0.001165431167676862,,0.11853859525146576
PPI,3000,0.4917504250298917,0.6132770722395715,1,-0.01,0.01,True,0.0014754824871043605,,0.12152664720967982
Tuned PPI,3000,0.491869442092905,0.6132995797941093,1,-0.01,0.01,True,0.0014764669766968394,0.1737686469820475,0.12143013770120431
Classical,3000,0.49306117273940386,0.6121376138632877,1,-0.01,0.01,True,0.0014766796599002395,,0.11907644112388382
PPI,3000,0.4021003137402101,0.5249797182365148,2,-0.01,0.01,True,0.0010975994975301025,,0.12287940449630469
