method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
Classical,3000,0.4657900540522431,0.5260541178784026,8,0.0,0.01,True,6.524491288310456e-05,,0.06026406382615951
PPI,3000,0.4505817608495874,0.5127442165549103,9,0.0,0.01,True,0.00036678197669820907,,0.06216245570532292
Tuned PPI,3000,0.4504781111145153,0.5126471861899697,9,0.0,0.01,True,0.0003718270154092183,0.2401057835104918,0.06216907507545444
Classical,3000,0.4518057498246407,0.5112561380583704,9,0.0,0.01,True,0.0003734285186541565,,0.05945038823372972
PPI,4000,0.47895278466330504,0.5293464106795276,0,0.0,0.01,True,5.8662485905089956e-05,,0.05039362601622255
Tuned PPI,4000,0.477858117346891,0.5301748088478855,0,0.0,0.01,True,6.14838766537188e-05,0.0,0.052316691500994494
Classical,4000,0.47786138734449735,0.5301715388502791,0,0.0,0.01,True,6.14838766537188e-05,,0.05231015150578178
PPI,4000,0.4757838079313033,0.5276256562566874,1,0.0,0.01,True,2.8624735359415493e-05,,0.05184184832538413
Tuned PPI,4000,0.47573381438651935,0.527478004541578,1,0.0,0.01,True,2.9531299690692244e-05,0.0,0.051744190155058656
Classical,4000,0.47573704860055505,0.5274747703275424,1,0.0,0.01,True,2.9531299690692244e-05,,0.051737721726987373
PPI,4000,0.4446397224812539,0.495448607359066,2,0.0,0.01,False,0.0004737459390267031,,0.0508088848778121
Tuned PPI,4000,0.4447706319768527,0.49551989152194603,2,0.0,0.01,False,0.00047023031191147633,0.025844892877547394,0.05074925954509335
Classical,4000,0.4445400320534719,0.4957558557588807,2,0.0,0.01,False,0.0004701372459612589,,0.05121582370540878
PPI,4000,0.4710828998320106,0.5231662883896628,3,0.0,0.01,True,0.0001778078338422857,,0.05208338855765221
Tuned PPI,4000,0.4710364689986157,0.5231266121985135,3,0.0,0.01,True,0.0001776250820871029,0.3101870418234598,0.052090143199897854
Classical,4000,0.47078878734769913,0.5233355742473896,3,0.0,0.01,True,0.00017754359735628207,,0.0525467868996905
PPI,4000,0.4815277094900668,0.5332362882723767,4,0.0,0.01,True,9.621137177808136e-05,,0.05170857878230989
Tuned PPI,4000,0.4815807802079716,0.5332948964067935,4,0.0,0.01,True,9.57876145975919e-05,0.6674806725577288,0.05171411619882188
Classical,4000,0.48123778344679213,0.5338620710406737,4,0.0,0.01,True,9.496184371378588e-05,,0.0526242875938816
PPI,4000,0.48299343666787264,0.5337102064670617,5,0.0,0.01,True,8.670147302531115e-05,,0.05071676979918904
Tuned PPI,4000,0.483035273978947,0.5340396240823426,5,0.0,0.01,True,8.725975407580382e-05,0.0,0.0510043501033956
